time,x,y
0.000000000000000000e+00,3.535104166666666603e-01,1.592500000000000027e-01
1.675499999998919520e-02,4.060833333333332962e-01,4.948333333333333472e-01
3.335599999999772081e-02,4.181145833333333450e-01,4.195972222222222880e-01
5.001899999999182000e-02,4.048541666666666816e-01,3.855138888888889337e-01
6.662000000000034561e-02,3.934270833333333162e-01,3.742499999999999716e-01
8.340499999999906322e-02,4.671562500000000506e-01,3.951111111111111907e-01
9.985399999999344800e-02,nan,nan
1.164860000000089713e-01,nan,nan
1.331490000000030705e-01,nan,nan
1.498420000000066921e-01,nan,nan
1.664130000000056953e-01,nan,nan
1.831060000000093169e-01,nan,nan
1.997379999999964184e-01,3.904062500000000102e-01,7.863750000000000462e-01
2.163700000000119417e-01,6.094895833333333623e-01,1.252777777777778212e-01
2.330019999999990432e-01,6.176979166666666243e-01,8.295833333333335613e-02
2.496649999999931424e-01,6.239062499999999956e-01,7.827777777777777946e-02
2.662970000000086657e-01,6.381354166666667327e-01,1.383333333333336412e-02
2.828680000000076689e-01,6.539791666666666670e-01,-3.033333333333332327e-02
2.994689999999877728e-01,6.407500000000000417e-01,-5.618055555555567793e-02
3.161320000000102937e-01,6.441041666666666998e-01,5.416666666666625218e-04
3.327639999999973952e-01,6.477708333333332957e-01,7.022222222222218591e-02
3.495489999999961128e-01,6.495520833333333632e-01,6.706944444444440379e-02
3.661810000000116361e-01,6.494583333333333597e-01,6.881944444444443310e-02
3.827819999999917400e-01,6.536354166666666909e-01,3.548611111111099614e-02
3.994759999999928368e-01,-4.461874999999999591e-01,3.360277777777778141e-01
4.160160000000132641e-01,nan,nan
4.326480000000003656e-01,nan,nan
4.493109999999944648e-01,nan,nan
4.659120000000029904e-01,nan,nan
4.824830000000019936e-01,nan,nan
4.991459999999960928e-01,nan,nan
5.158700000000067121e-01,nan,nan
5.325019999999938136e-01,6.687395833333333872e-01,4.165972222222221744e-01
5.492560000000139553e-01,7.802083333333332815e-01,2.770833333333344584e-02
5.657659999999964384e-01,7.764270833333333233e-01,3.430555555555558911e-02
5.823670000000049640e-01,7.787291666666666945e-01,1.309722222222220456e-02
5.989989999999920656e-01,7.732708333333333517e-01,2.358333333333340054e-02
