time,x,y
0.000000000000000000e+00,8.129479166666666590e-01,-1.107722222222222275e+00
1.675399999999171996e-02,9.548437499999999911e-01,-5.204166666666676377e-02
3.335600000002614252e-02,1.087874999999999925e+00,1.108888888888889257e-01
5.013999999994211976e-02,9.855416666666666492e-01,6.529166666666663676e-02
6.661999999994350219e-02,9.422395833333332416e-01,8.838888888888885020e-02
8.358799999996335828e-02,8.337916666666667087e-01,1.460555555555554941e-01
9.988399999997454870e-02,7.453125000000000444e-01,1.814166666666666705e-01
1.165160000000469154e-01,nan,nan
1.330870000000459186e-01,nan,nan
1.497799999999642750e-01,nan,nan
1.663819999999986976e-01,nan,nan
1.831670000000258369e-01,6.366354166666666758e-01,2.214444444444445548e-01
1.997069999999894208e-01,5.399999999999999245e-01,3.359444444444444899e-01
2.163389999999481006e-01,5.228437500000000515e-01,4.628472222222221877e-01
2.329710000000204673e-01,5.473645833333333766e-01,1.497916666666666563e-01
2.496340000000145665e-01,5.487812499999999982e-01,1.527638888888889213e-01
2.662349999999378269e-01,5.393333333333333313e-01,4.595277777777777573e-01
2.828369999999722495e-01,5.430729166666666829e-01,4.552638888888889124e-01
2.995300000000042928e-01,5.826354166666667389e-01,1.372083333333332655e-01
3.161010000000032960e-01,5.752291666666666803e-01,1.768194444444444180e-01
3.326720000000022992e-01,5.802604166666666119e-01,2.016805555555556406e-01
3.495179999999891152e-01,5.871875000000000844e-01,2.247222222222221566e-01
3.661190000000260625e-01,5.856666666666666687e-01,2.420833333333333171e-01
3.827820000000201617e-01,5.867604166666666732e-01,2.551111111111110663e-01
3.993839999999408974e-01,5.888958333333333961e-01,2.633750000000000258e-01
4.159549999999399006e-01,5.914687499999999876e-01,2.694722222222222241e-01
4.326170000000502114e-01,5.970937500000000897e-01,2.759166666666665879e-01
4.493099999999685679e-01,5.975416666666666377e-01,2.785972222222222738e-01
4.659729999999626671e-01,6.035000000000000364e-01,2.837916666666667753e-01
4.824830000000019936e-01,6.067083333333334050e-01,2.834999999999999742e-01
4.992069999999557695e-01,6.086145833333332922e-01,2.843750000000000444e-01
5.159609999999474894e-01,6.112187500000000329e-01,2.900000000000000355e-01
5.324709999999868160e-01,6.116249999999999742e-01,2.950138888888889088e-01
5.491029999999454958e-01,6.129166666666666652e-01,2.939166666666667149e-01
5.657959999999775391e-01,6.123541666666666439e-01,2.969861111111110619e-01
5.824589999999716383e-01,6.100104166666666661e-01,5.908750000000000391e-01
5.989990000000489090e-01,6.126354166666666545e-01,5.888888888888889062e-01
6.155700000000479122e-01,6.112083333333333535e-01,3.002777777777777546e-01
6.322629999999662687e-01,6.021354166666665897e-01,5.887361111111111267e-01
6.488950000000386353e-01,6.089062499999999822e-01,3.014999999999999902e-01
6.655580000000327345e-01,5.982291666666665897e-01,5.912222222222222046e-01
6.823120000000244545e-01,6.069791666666667362e-01,5.939861111111111036e-01
6.989139999999451902e-01,5.984166666666667078e-01,5.986111111111110938e-01
7.155759999999418142e-01,6.015729166666666794e-01,5.987500000000000044e-01
7.320859999999811407e-01,5.942500000000000560e-01,6.025694444444444908e-01
7.487489999999752399e-01,5.985416666666666385e-01,6.045555555555555127e-01
7.653500000000121872e-01,5.954166666666667052e-01,6.037361111111110290e-01
7.821350000000393266e-01,5.925937500000000302e-01,6.070416666666667016e-01
7.986150000000407090e-01,5.881041666666667611e-01,6.103055555555556566e-01
8.153690000000324289e-01,5.842187500000000089e-01,6.118055555555554914e-01
8.319400000000314321e-01,5.849479166666665675e-01,6.134583333333333277e-01
8.486329999999497886e-01,5.926249999999999574e-01,6.065277777777777768e-01
8.652339999999867359e-01,5.892395833333332611e-01,6.061805555555555003e-01
8.818969999999808351e-01,5.843125000000000124e-01,6.092916666666666758e-01
8.984990000000152577e-01,5.862604166666666172e-01,6.104722222222223049e-01
9.152830000000449218e-01,5.870208333333333250e-01,6.118749999999999467e-01
9.317320000000108848e-01,5.865624999999999867e-01,6.120694444444444438e-01
9.483639999999695647e-01,5.884687499999999849e-01,6.137777777777777555e-01
9.649960000000419313e-01,5.873437500000000533e-01,6.166388888888889586e-01
9.816889999999602878e-01,5.845416666666666261e-01,6.185277777777777874e-01
9.983829999999898064e-01,5.816874999999999130e-01,6.200138888888888644e-01
1.014984000000026754e+00,5.778958333333332753e-01,6.229166666666666741e-01
1.031585999999947489e+00,5.794166666666666909e-01,6.240138888888888680e-01
1.048218000000019856e+00,5.751979166666667531e-01,6.268055555555556158e-01
1.064880000000016480e+00,5.758333333333333082e-01,6.277916666666666368e-01
1.081543000000010579e+00,5.780520833333332442e-01,6.302777777777777146e-01
1.098114000000009582e+00,5.779791666666667105e-01,6.282499999999999751e-01
1.114745999999968262e+00,5.729687499999999156e-01,6.269583333333333952e-01
1.131348000000002685e+00,5.739479166666666687e-01,6.289444444444444171e-01
1.147979999999961365e+00,5.739374999999999893e-01,6.301666666666667638e-01
1.164733999999953085e+00,5.706249999999999378e-01,6.272361111111111054e-01
1.181366000000025451e+00,5.707291666666666208e-01,6.270972222222221948e-01
1.198029000000019550e+00,5.684687499999999671e-01,6.287916666666666377e-01
1.214629999999942811e+00,5.683854166666666430e-01,6.285555555555555340e-01
1.231384000000048218e+00,5.677499999999999769e-01,6.282916666666666927e-01
1.247864000000049600e+00,5.685833333333333295e-01,6.289722222222222658e-01
1.264464999999972861e+00,5.709374999999999867e-01,6.280277777777778514e-01
1.281981999999970867e+00,5.720520833333332389e-01,6.289444444444444171e-01
1.297820999999999003e+00,5.741979166666666412e-01,6.253611111111110343e-01
1.314483999999993102e+00,5.726875000000000160e-01,6.280138888888888715e-01
1.331177000000025146e+00,5.707708333333333384e-01,6.264861111111110770e-01
1.347748000000024149e+00,5.720833333333333881e-01,6.246388888888889657e-01
1.364348999999947409e+00,5.729791666666665950e-01,6.247499999999999165e-01
1.381011999999941509e+00,5.720833333333333881e-01,6.246805555555554612e-01
1.397644000000013875e+00,5.739374999999999893e-01,6.257638888888888973e-01
1.414246000000048298e+00,5.730416666666666714e-01,6.258055555555555038e-01
1.430938999999966654e+00,5.755937500000000151e-01,6.232500000000000817e-01
1.447600999999963278e+00,5.776145833333333757e-01,6.231388888888889088e-01
1.464142000000038024e+00,5.760937499999999600e-01,6.242499999999999716e-01
1.480956999999989421e+00,5.785937500000000178e-01,6.297777777777777697e-01
1.497497999999950480e+00,5.793020833333333286e-01,6.292361111111111072e-01
1.514130000000022847e+00,5.782187500000000036e-01,6.297916666666666385e-01
1.530852999999979147e+00,5.792083333333333250e-01,6.286527777777777271e-01
1.547455000000013570e+00,5.788437500000001013e-01,6.300000000000000044e-01
1.563994999999977153e+00,5.803229166666666883e-01,6.291805555555555207e-01
1.580657999999971253e+00,5.803125000000000089e-01,6.271805555555555189e-01
1.597320999999965352e+00,5.870104166666666456e-01,6.262083333333333668e-01
1.613831000000004678e+00,5.802291666666666847e-01,6.257222222222221797e-01
1.630462999999963358e+00,5.812916666666666510e-01,6.310277777777777430e-01
1.647399999999947795e+00,5.805937500000000195e-01,6.317361111111111649e-01
1.663849000000027445e+00,5.797083333333332700e-01,6.281666666666666510e-01
1.680511000000024069e+00,5.825312500000000560e-01,6.294583333333332309e-01
1.697143999999980224e+00,5.801458333333333606e-01,6.282361111111111063e-01
1.714263999999957377e+00,5.842812499999999742e-01,6.281944444444444997e-01
1.730376999999975851e+00,5.862499999999999378e-01,6.304166666666666252e-01
1.746979000000010274e+00,5.890625000000000444e-01,6.303055555555555634e-01
1.763580000000047221e+00,5.848645833333333544e-01,6.288472222222222241e-01
1.780334000000038941e+00,5.842708333333332948e-01,6.314722222222222126e-01
1.797057999999992717e+00,5.859687499999999272e-01,6.318888888888888333e-01
1.813568000000032043e+00,5.872916666666666563e-01,6.326805555555554683e-01
1.830231000000026143e+00,5.886250000000000648e-01,6.289444444444444171e-01
1.846893000000022766e+00,5.942708333333333037e-01,6.286805555555554648e-01
1.863494999999943502e+00,5.921354166666666918e-01,6.254166666666667318e-01
1.880279999999970642e+00,5.941041666666666554e-01,6.295694444444444038e-01
1.896758999999974549e+00,6.047499999999998987e-01,6.273750000000000160e-01
1.913391000000046915e+00,5.947708333333333597e-01,6.257222222222221797e-01
1.930023000000005595e+00,6.185416666666666563e-01,5.964166666666667060e-01
1.946716000000037639e+00,5.605520833333332842e-01,5.990138888888889568e-01
1.963439999999991414e+00,-4.981562500000000226e-01,-2.065652777777777782e+00
1.979979999999954998e+00,nan,nan
1.996642999999949097e+00,2.797708333333333020e-01,1.044624999999999915e+00
2.013213999999948101e+00,2.639791666666666536e-01,6.943194444444444891e-01
2.029876999999942200e+00,3.090833333333333766e-01,4.176805555555556104e-01
2.047057999999992717e+00,2.931145833333333450e-01,4.493194444444443825e-01
2.063323999999965963e+00,2.993645833333333228e-01,4.525694444444444686e-01
2.079773000000045613e+00,3.055729166666666941e-01,4.571111111111111347e-01
2.096374999999966349e+00,3.094583333333333353e-01,4.754722222222221850e-01
2.113128999999958069e+00,2.332604166666666645e-01,8.126111111111111729e-01
2.129729999999995016e+00,3.264062500000000089e-01,4.787500000000000089e-01
2.146392999999989115e+00,3.389166666666666994e-01,4.647361111111111276e-01
2.162994000000026062e+00,3.461458333333333193e-01,4.596388888888889301e-01
2.179717999999979838e+00,3.536666666666666292e-01,4.578194444444444455e-01
2.196320000000014261e+00,2.759583333333333610e-01,8.158611111111111480e-01
2.212891000000013264e+00,3.624583333333333268e-01,4.715000000000000302e-01
2.229584000000045307e+00,2.933020833333333521e-01,7.830694444444444846e-01
2.246093999999970947e+00,3.740937500000000027e-01,4.664027777777778327e-01
2.262787000000002990e+00,3.801979166666666909e-01,4.535277777777777519e-01
2.279632999999989806e+00,3.850416666666666710e-01,4.521944444444444544e-01
2.296203999999988810e+00,3.169166666666666798e-01,7.937361111111110867e-01
2.312835999999947489e+00,3.173750000000000182e-01,7.814583333333333659e-01
2.329406999999946493e+00,3.238541666666666652e-01,7.818749999999999867e-01
2.346007999999983440e+00,3.316145833333333792e-01,7.903194444444444633e-01
2.362610000000017862e+00,3.202499999999999791e-01,7.842916666666666092e-01
