time,x,y
0.000000000000000000e+00,4.511145833333333188e-01,-4.808944444444444244e+00
1.663200000029974035e-02,5.243541666666666767e-01,-1.121680555555555348e+00
3.323300000010931399e-02,5.330000000000000293e-01,-9.737361111111109135e-01
4.986500000040905434e-02,5.347187500000000204e-01,-1.014541666666666675e+00
6.652800000028946670e-02,5.380729166666665675e-01,-9.333472222222221060e-01
8.331300000008923234e-02,5.396770833333334183e-01,-9.308750000000001190e-01
9.982300000001487206e-02,5.397604166666666314e-01,-1.023763888888888918e+00
1.164550000003146124e-01,5.429791666666666794e-01,-8.984305555555553990e-01
1.330259999999725551e-01,5.431458333333333277e-01,-8.993888888888887934e-01
1.497800000001916487e-01,5.426041666666666652e-01,-8.967777777777778958e-01
1.663820000003397581e-01,5.438229166666667114e-01,-8.851944444444443949e-01
1.831360000001041044e-01,5.463749999999999440e-01,-9.010555555555554985e-01
1.996149999999943248e-01,5.471666666666666901e-01,-8.834999999999999520e-01
2.161560000004101312e-01,5.485937499999999911e-01,-8.789444444444443061e-01
2.328790000001390581e-01,5.486979166666666741e-01,-8.721388888888890190e-01
2.494810000002871675e-01,5.849479166666665675e-01,-9.708749999999999325e-01
2.661130000001321605e-01,5.987916666666667220e-01,-7.787361111111112955e-01
2.827449999999771535e-01,5.997604166666666847e-01,-7.903472222222220900e-01
2.993770000002768938e-01,5.991979166666666634e-01,-7.641388888888889230e-01
3.161010000003443565e-01,6.024999999999999245e-01,-7.950972222222223440e-01
3.327630000003409805e-01,6.035625000000000018e-01,-7.682638888888890794e-01
3.494560000003730238e-01,6.040312500000000195e-01,-7.802361111111111303e-01
3.660280000003695022e-01,6.061250000000000249e-01,-8.000138888888888022e-01
3.826900000003661262e-01,6.073749999999999982e-01,-7.803333333333333233e-01
3.993220000002111192e-01,6.077187499999999742e-01,-7.749305555555556779e-01
4.158630000001721783e-01,6.073437499999999600e-01,-7.526388888888890794e-01
4.324950000000171713e-01,6.648749999999999938e-01,-7.686666666666668313e-01
4.491270000003169116e-01,7.123854166666666599e-01,-5.693055555555557312e-01
4.658510000003843743e-01,6.259583333333332833e-01,-1.627319444444444763e+00
4.825740000001133012e-01,7.389583333333332726e-01,-6.808055555555556637e-01
4.993280000003323948e-01,7.464791666666666936e-01,-6.843194444444444802e-01
5.157470000003741006e-01,7.319166666666666599e-01,-4.977500000000001368e-01
5.323480000001836743e-01,7.464062499999999378e-01,-6.363750000000001350e-01
5.489500000003317837e-01,7.474687500000000151e-01,-6.293333333333330781e-01
5.656120000003284076e-01,7.477916666666666323e-01,-6.312222222222223511e-01
5.822750000002088200e-01,7.494687500000000169e-01,-7.191527777777777519e-01
5.989990000002762827e-01,7.518541666666666012e-01,-7.208333333333334370e-01
6.154780000001665030e-01,7.555729166666667052e-01,-6.844861111111109064e-01
6.322630000004210160e-01,7.465208333333333002e-01,-5.999861111111111089e-01
6.488640000002305896e-01,7.450416666666667131e-01,-6.043750000000001066e-01
6.654970000004141184e-01,7.431979166666666803e-01,-5.386666666666666270e-01
6.821290000002591114e-01,7.475520833333333393e-01,-5.462222222222221646e-01
6.987000000003718014e-01,7.494062499999999405e-01,-5.512083333333330781e-01
7.153620000003684254e-01,7.431458333333332833e-01,-5.137222222222224133e-01
7.320859999999811407e-01,7.437604166666667016e-01,-5.101805555555554150e-01
7.485960000003615278e-01,7.397291666666666599e-01,-4.537638888888888555e-01
7.653199999999742431e-01,7.471354166666667185e-01,-4.805000000000001492e-01
7.819819999999708671e-01,7.373125000000000373e-01,-4.150277777777777732e-01
7.987060000000383297e-01,7.322083333333332389e-01,-4.787777777777777466e-01
8.153070000003026507e-01,7.299062500000000897e-01,-7.550277777777776311e-01
8.319700000001830631e-01,7.272812500000001013e-01,-7.878055555555556477e-01
8.484490000000732834e-01,7.252500000000000613e-01,-7.955416666666665915e-01
