time,x,y
0.000000000000000000e+00,6.918124999999999414e-01,-3.923472222222221806e-01
1.663200000007236667e-02,8.329479166666666767e-01,3.736111111111106720e-02
3.329400000006899063e-02,8.120625000000000204e-01,1.145555555555556326e-01
4.986500000006799382e-02,8.290104166666666385e-01,9.402777777777782120e-02
6.652800000006209302e-02,8.544687499999999991e-01,7.213888888888897455e-02
8.316000000002077286e-02,8.608645833333332664e-01,8.133333333333325754e-02
9.991400000001249282e-02,8.713229166666667247e-01,7.027777777777777235e-02
1.165160000000469154e-01,8.737187499999999885e-01,7.720833333333332327e-02
1.331480000000055952e-01,8.816041666666667442e-01,6.784722222222228094e-02
1.497800000000779619e-01,8.821770833333333339e-01,6.813888888888885997e-02
1.664120000000366417e-01,8.825000000000000622e-01,6.883333333333330195e-02
1.830140000000710643e-01,8.839791666666666492e-01,7.104166666666666963e-02
1.997069999999894208e-01,8.915416666666666767e-01,6.999999999999995115e-02
2.162470000000666914e-01,8.942291666666667416e-01,7.563888888888892215e-02
2.328790000000253713e-01,8.939166666666665817e-01,7.719444444444445441e-02
2.495109999999840511e-01,8.968333333333333712e-01,7.694444444444437092e-02
2.662660000000869331e-01,8.983229166666666377e-01,7.718055555555558556e-02
2.828670000000101936e-01,8.275000000000000133e-01,-3.102777777777787627e-02
2.994990000000825603e-01,8.316874999999999130e-01,-3.419444444444441622e-02
3.161310000000412401e-01,8.346874999999999156e-01,-3.147222222222212373e-02
3.329160000000683794e-01,8.417499999999999982e-01,1.732916666666666217e-01
3.494259999999940192e-01,8.818854166666666439e-01,8.509722222222215748e-02
3.659969999999930224e-01,9.434791666666666465e-01,1.097222222222216104e-02
3.825990000000274449e-01,8.981770833333333481e-01,8.055555555555560243e-02
3.992610000000240689e-01,8.980416666666666270e-01,5.047222222222225163e-02
4.158929999999827487e-01,9.604791666666666616e-01,2.356944444444453168e-02
4.326470000000881555e-01,9.896041666666666181e-01,-3.841666666666654351e-02
4.492800000000443106e-01,9.505833333333332247e-01,6.911111111111112315e-02
4.659730000000763539e-01,9.976249999999999840e-01,-1.590277777777782120e-02
4.825739999999996144e-01,9.778854166666666181e-01,-1.266666666666660390e-02
4.991449999999986176e-01,9.263645833333332691e-01,5.088888888888887241e-02
5.157470000000330401e-01,9.205937499999999885e-01,6.122222222222228893e-02
5.324699999999893407e-01,9.221666666666666901e-01,5.166666666666674956e-02
5.490419999999858192e-01,1.133208333333333373e+00,-3.019027777777778532e-01
5.657039999999824431e-01,9.669895833333332913e-01,1.097222222222216104e-02
5.823970000000144864e-01,9.519791666666665986e-01,2.668055555555559621e-02
5.990290000000868531e-01,9.384270833333333561e-01,5.637500000000006395e-02
6.156310000000075888e-01,1.095687499999999925e+00,-1.966944444444445050e-01
6.322320000000445361e-01,9.812083333333333490e-01,-1.899999999999990585e-02
6.488950000000386353e-01,9.526249999999999440e-01,7.986111111111138250e-03
6.654660000000376385e-01,9.419166666666666243e-01,2.463888888888887685e-02
6.821290000000317377e-01,9.361145833333333055e-01,3.311111111111120220e-02
6.987300000000686850e-01,9.287500000000000755e-01,4.461111111111115690e-02
7.153930000000627842e-01,9.305312499999999210e-01,4.186111111111112670e-02
7.319939999999860447e-01,9.182708333333332584e-01,4.822222222222227739e-02
7.487790000000131840e-01,9.202187499999999742e-01,4.552777777777772261e-02
