time,x,y
0.000000000000000000e+00,-3.749895833333333206e-01,5.765555555555554879e-01
1.660100000003694731e-02,7.345000000000000417e-01,-2.437361111111111533e-01
3.323300000005247057e-02,7.464270833333334076e-01,-2.224722222222221824e-01
5.001800000002276647e-02,7.597187499999999982e-01,-2.001527777777778461e-01
6.661900000000287037e-02,7.688958333333333339e-01,-2.046250000000000568e-01
8.322100000003729292e-02,7.297083333333332922e-01,-1.101944444444444837e-01
9.982300000001487206e-02,7.078958333333333908e-01,-5.951388888888886619e-02
1.164550000000303953e-01,7.675416666666666776e-01,-1.930277777777777981e-01
1.331170000000270193e-01,7.697604166666667247e-01,-2.165277777777776524e-01
1.497490000000425425e-01,7.678020833333333295e-01,-2.231805555555557152e-01
1.663810000000012224e-01,7.657395833333333623e-01,-2.187222222222222623e-01
1.830130000000167456e-01,7.775208333333333277e-01,-2.353333333333333943e-01
1.996460000000297441e-01,7.685520833333332469e-01,-1.951666666666667105e-01
2.164300000000025648e-01,7.684270833333334272e-01,-1.928472222222221699e-01
2.330320000000369873e-01,7.725312500000000027e-01,-1.941249999999998810e-01
2.496330000000170912e-01,7.755312500000000053e-01,-2.060833333333333961e-01
2.662350000000515138e-01,7.416979166666666234e-01,-1.329861111111110272e-01
2.828360000000316177e-01,7.352395833333333908e-01,-1.111805555555553937e-01
2.994990000000257169e-01,7.934791666666666243e-01,-2.206666666666665666e-01
3.161010000000032960e-01,7.967083333333333517e-01,-2.352361111111112013e-01
3.327629999999999200e-01,7.972708333333333730e-01,-2.218611111111110645e-01
3.493650000000343425e-01,8.078958333333333686e-01,-2.434583333333333321e-01
3.661190000000260625e-01,8.149791666666666989e-01,-2.583055555555555660e-01
3.827510000000415857e-01,8.250937500000000702e-01,-2.640416666666667300e-01
3.993830000000002656e-01,8.167187499999999378e-01,-2.230138888888890669e-01
4.159850000000346881e-01,8.214791666666666492e-01,-2.201666666666666217e-01
4.326470000000313121e-01,8.295416666666667327e-01,-2.303472222222222587e-01
4.492790000000468353e-01,8.741354166666666092e-01,-3.177361111111109970e-01
4.658810000000244145e-01,8.851666666666666572e-01,-3.542777777777779136e-01
4.824820000000045184e-01,8.762395833333334050e-01,-4.187916666666666732e-01
4.991150000000175169e-01,8.803125000000000533e-01,-4.186666666666667425e-01
5.157470000000330401e-01,8.935104166666666403e-01,-4.517916666666665915e-01
