time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.660199999992073572e-02,4.419999999999999929e+00,3.680000000000000160e+00
3.323399999999310239e-02,4.440000000000000391e+00,3.700000000000000178e+00
4.995699999994940299e-02,4.480000000000000426e+00,3.660000000000000142e+00
6.661999999982981535e-02,4.480000000000000426e+00,3.640000000000000124e+00
8.325199999990218203e-02,4.440000000000000391e+00,3.640000000000000124e+00
9.988399999997454870e-02,4.480000000000000426e+00,3.640000000000000124e+00
1.164859999998952844e-01,4.500000000000000000e+00,3.640000000000000124e+00
1.331479999998919084e-01,4.500000000000000000e+00,3.660000000000000142e+00
1.497499999998126441e-01,4.459999999999999964e+00,3.660000000000000142e+00
1.664119999998092680e-01,4.500000000000000000e+00,3.640000000000000124e+00
1.829529999999977008e-01,4.580000000000000071e+00,3.660000000000000142e+00
1.995849999998426938e-01,4.540000000000000036e+00,3.660000000000000142e+00
2.163389999998344138e-01,4.500000000000000000e+00,3.660000000000000142e+00
2.329709999999067804e-01,4.059999999999999609e+00,3.640000000000000124e+00
2.495729999998275161e-01,3.640000000000000124e+00,3.600000000000000089e+00
2.662349999998241401e-01,0.000000000000000000e+00,1.820000000000000062e+00
2.828669999998965068e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.994379999997818231e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.160709999999653519e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.327939999999216525e-01,2.080000000000000071e+00,2.500000000000000000e+00
3.493349999998827116e-01,2.640000000000000124e+00,3.180000000000000160e+00
3.659969999998793355e-01,3.720000000000000195e+00,3.540000000000000036e+00
3.827209999999467982e-01,3.859999999999999876e+00,3.740000000000000213e+00
3.993229999998675339e-01,3.919999999999999929e+00,3.759999999999999787e+00
4.160159999998995772e-01,4.019999999999999574e+00,3.660000000000000142e+00
4.326479999999719439e-01,4.019999999999999574e+00,3.700000000000000178e+00
4.492189999998572603e-01,4.019999999999999574e+00,3.700000000000000178e+00
4.658199999998942076e-01,4.000000000000000000e+00,3.680000000000000160e+00
4.824519999999665743e-01,4.000000000000000000e+00,3.640000000000000124e+00
4.991149999998469866e-01,3.859999999999999876e+00,3.700000000000000178e+00
5.157169999999950960e-01,3.819999999999999840e+00,3.680000000000000160e+00
5.325009999999110732e-01,3.799999999999999822e+00,3.700000000000000178e+00
5.491029999998318090e-01,3.799999999999999822e+00,3.740000000000000213e+00
5.657649999998284329e-01,3.799999999999999822e+00,3.700000000000000178e+00
5.823359999999411230e-01,3.819999999999999840e+00,3.779999999999999805e+00
5.989989999998215353e-01,3.819999999999999840e+00,3.759999999999999787e+00
6.156009999999696447e-01,3.799999999999999822e+00,3.799999999999999822e+00
6.322329999998146377e-01,3.819999999999999840e+00,3.799999999999999822e+00
6.488039999999273277e-01,3.819999999999999840e+00,3.779999999999999805e+00
6.654969999999593711e-01,3.819999999999999840e+00,3.799999999999999822e+00
6.820979999999963184e-01,3.839999999999999858e+00,3.819999999999999840e+00
6.988829999997960840e-01,3.839999999999999858e+00,3.799999999999999822e+00
7.154239999999845168e-01,3.839999999999999858e+00,3.759999999999999787e+00
7.321169999997891864e-01,3.839999999999999858e+00,3.799999999999999822e+00
7.486879999999018764e-01,3.839999999999999858e+00,3.799999999999999822e+00
7.653809999999339198e-01,3.859999999999999876e+00,3.799999999999999822e+00
7.819519999998192361e-01,3.859999999999999876e+00,3.799999999999999822e+00
7.985529999998561834e-01,3.839999999999999858e+00,3.799999999999999822e+00
8.152159999999639695e-01,3.859999999999999876e+00,3.799999999999999822e+00
8.318179999998847052e-01,3.839999999999999858e+00,3.799999999999999822e+00
8.484799999998813291e-01,3.839999999999999858e+00,3.799999999999999822e+00
8.652649999999084685e-01,3.839999999999999858e+00,3.799999999999999822e+00
8.818659999999454158e-01,3.819999999999999840e+00,3.839999999999999858e+00
8.984989999999015708e-01,3.819999999999999840e+00,3.819999999999999840e+00
9.150699999997868872e-01,3.819999999999999840e+00,3.720000000000000195e+00
9.317319999997835112e-01,3.819999999999999840e+00,3.740000000000000213e+00
9.483639999998558778e-01,3.799999999999999822e+00,3.779999999999999805e+00
