time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.654099999996105907e-02,5.959999999999999964e+00,4.820000000000000284e+00
3.317299999997658233e-02,4.719999999999999751e+00,4.799999999999999822e+00
4.995800000000372165e-02,4.620000000000000107e+00,4.820000000000000284e+00
6.649799999996730548e-02,4.599999999999999645e+00,4.820000000000000284e+00
8.319099999999934880e-02,4.580000000000000071e+00,4.820000000000000284e+00
9.982300000001487206e-02,4.540000000000000036e+00,4.799999999999999822e+00
1.164860000000089713e-01,4.559999999999999609e+00,4.799999999999999822e+00
1.331480000000055952e-01,4.540000000000000036e+00,4.799999999999999822e+00
1.498109999999996944e-01,4.540000000000000036e+00,4.820000000000000284e+00
1.663819999999986976e-01,4.540000000000000036e+00,4.799999999999999822e+00
1.829229999999597567e-01,4.540000000000000036e+00,4.820000000000000284e+00
1.996770000000083201e-01,4.540000000000000036e+00,4.799999999999999822e+00
2.162480000000073233e-01,4.540000000000000036e+00,4.820000000000000284e+00
2.328799999999660031e-01,4.540000000000000036e+00,4.820000000000000284e+00
2.495429999999601023e-01,4.480000000000000426e+00,4.780000000000000249e+00
2.662050000000135697e-01,4.540000000000000036e+00,4.799999999999999822e+00
2.827760000000125729e-01,4.580000000000000071e+00,4.799999999999999822e+00
2.994079999999712527e-01,4.559999999999999609e+00,4.780000000000000249e+00
3.160399999999867759e-01,4.559999999999999609e+00,4.780000000000000249e+00
3.326419999999643551e-01,4.559999999999999609e+00,4.780000000000000249e+00
3.492739999999798783e-01,4.459999999999999964e+00,4.799999999999999822e+00
3.660279999999715983e-01,4.459999999999999964e+00,4.799999999999999822e+00
3.825380000000109249e-01,4.540000000000000036e+00,4.780000000000000249e+00
3.992619999999647007e-01,4.519999999999999574e+00,4.799999999999999822e+00
4.159549999999967440e-01,4.540000000000000036e+00,4.799999999999999822e+00
4.326169999999933680e-01,4.519999999999999574e+00,4.799999999999999822e+00
4.491269999999758511e-01,4.459999999999999964e+00,4.759999999999999787e+00
4.659429999999815664e-01,4.459999999999999964e+00,4.719999999999999751e+00
4.824219999999854736e-01,4.419999999999999929e+00,4.679999999999999716e+00
4.990540000000009968e-01,4.400000000000000355e+00,4.700000000000000178e+00
5.156859999999596766e-01,4.519999999999999574e+00,4.780000000000000249e+00
5.324709999999868160e-01,4.580000000000000071e+00,4.759999999999999787e+00
5.488889999999742031e-01,4.519999999999999574e+00,4.780000000000000249e+00
5.658270000000129585e-01,4.519999999999999574e+00,4.759999999999999787e+00
5.822759999999789216e-01,4.440000000000000391e+00,4.799999999999999822e+00
5.990299999999706415e-01,4.540000000000000036e+00,4.799999999999999822e+00
6.155400000000099681e-01,4.459999999999999964e+00,4.799999999999999822e+00
6.321719999999686479e-01,4.480000000000000426e+00,4.759999999999999787e+00
6.487119999999890751e-01,4.580000000000000071e+00,4.799999999999999822e+00
6.654669999999782704e-01,4.379999999999999893e+00,4.719999999999999751e+00
6.821289999999748943e-01,4.379999999999999893e+00,4.480000000000000426e+00
6.986699999999927968e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.153319999999894208e-01,0.000000000000000000e+00,0.000000000000000000e+00
