time,x,y
0.000000000000000000e+00,4.061041666666666550e-01,-4.351388888888887418e-01
1.654000000053201802e-02,4.297916666666666829e-01,-7.540000000000002256e-01
3.320299999995768303e-02,4.286979166666666785e-01,-7.385416666666666519e-01
4.974300000048970105e-02,4.247916666666666785e-01,-7.359861111111112297e-01
6.646700000055716373e-02,4.221041666666666692e-01,-7.331249999999998046e-01
8.297700000002805609e-02,4.204791666666666816e-01,-7.385694444444443896e-01
9.963900000002468005e-02,4.551562499999999845e-01,-7.007916666666664796e-01
1.163020000003598398e-01,4.588437499999999947e-01,-7.227361111111110237e-01
1.329650000006949995e-01,4.615416666666666279e-01,-7.714444444444445992e-01
1.495970000005399925e-01,4.519791666666666541e-01,-7.846944444444443612e-01
1.664120000004913891e-01,4.396041666666666292e-01,-7.760555555555554985e-01
1.828300000006493065e-01,4.272291666666666599e-01,-7.852361111111110237e-01
1.994620000004942995e-01,4.212395833333333339e-01,-7.839583333333333126e-01
2.161249999999199645e-01,4.195624999999999494e-01,-7.849861111111111622e-01
2.327570000006744522e-01,4.211874999999999925e-01,-8.055555555555555802e-01
2.494810000007419148e-01,4.210625000000000062e-01,-8.042083333333331918e-01
2.662040000004708418e-01,4.218750000000000000e-01,-8.020138888888890261e-01
2.826230000000578002e-01,4.206145833333333472e-01,-7.971527777777778212e-01
2.992850000000544242e-01,4.209687500000000027e-01,-7.942777777777778603e-01
3.161310000004959875e-01,4.279999999999999916e-01,-7.961388888888889515e-01
3.326720000004570466e-01,4.305520833333333353e-01,-7.898888888888888626e-01
3.491819999999279389e-01,4.308437500000000253e-01,-7.956666666666667442e-01
3.658439999999245629e-01,4.382812500000000111e-01,-8.322361111111111764e-01
3.825370000004113535e-01,4.462187499999999973e-01,-8.489583333333332593e-01
3.991080000005240436e-01,4.512499999999999845e-01,-8.674722222222222001e-01
4.157400000003690366e-01,4.814895833333333597e-01,-3.146249999999999325e-01
4.323730000005525653e-01,4.909270833333333472e-01,-2.419999999999999929e-01
4.489440000006652554e-01,4.993958333333333721e-01,-2.568194444444444891e-01
4.656979999999748543e-01,nan,nan
4.824820000003455789e-01,nan,nan
4.989620000005743350e-01,nan,nan
5.156860000006417977e-01,nan,nan
5.322570000007544877e-01,nan,nan
5.488580000001093140e-01,5.729895833333333854e-01,-4.449999999999998401e-02
5.654600000007121707e-01,5.456562500000000648e-01,-5.745694444444444660e-01
5.822140000000217697e-01,5.456249999999999156e-01,-5.445277777777777217e-01
5.987240000004021567e-01,5.241979166666667078e-01,-1.650694444444444908e-01
6.153860000003987807e-01,5.240104166666667007e-01,-1.562361111111110201e-01
6.321100000004662434e-01,5.288958333333333428e-01,-1.292083333333333695e-01
6.487120000001596054e-01,5.299270833333333819e-01,-1.291805555555556317e-01
6.653130000004239264e-01,5.331354166666666394e-01,-1.158055555555554950e-01
6.820060000000012224e-01,5.362812500000000426e-01,-1.153472222222222676e-01
6.985770000001139124e-01,5.373541666666666883e-01,-1.194722222222222019e-01
7.152089999999589054e-01,5.396041666666666625e-01,-1.195833333333333748e-01
7.319330000000263681e-01,5.432500000000000107e-01,-1.217083333333333073e-01
7.484739999999874271e-01,5.489270833333333988e-01,-1.287638888888888999e-01
7.650750000002517481e-01,5.633124999999999938e-01,-1.614722222222222392e-01
7.818600000000515138e-01,5.709895833333332726e-01,-1.659444444444444500e-01
7.984919999998965068e-01,5.743229166666666829e-01,-1.723888888888889248e-01
8.151550000002316665e-01,5.792812499999999698e-01,-1.840694444444443967e-01
8.316950000007636845e-01,5.838125000000000675e-01,-1.777916666666665702e-01
8.483270000006086775e-01,5.886458333333333126e-01,-1.679583333333332096e-01
8.649590000004536705e-01,5.909583333333333632e-01,-1.619861111111111640e-01
8.815910000002986635e-01,5.934687499999999893e-01,-1.537083333333333357e-01
8.983450000005177571e-01,5.938437500000000036e-01,-1.505833333333332913e-01
9.148250000007465133e-01,5.934687499999999893e-01,-1.460833333333333428e-01
9.315489999999044812e-01,5.896562500000001039e-01,-1.401666666666665506e-01
9.482109999999011052e-01,5.892604166666667309e-01,-1.380000000000001226e-01
9.648130000005039619e-01,5.881041666666667611e-01,-1.343611111111111533e-01
9.814450000003489549e-01,5.877604166666666741e-01,-1.216111111111111143e-01
9.982290000007196795e-01,5.953229166666667016e-01,-9.215277777777775015e-02
1.014740000000529108e+00,5.968750000000000444e-01,-8.433333333333337123e-02
1.031372000000374101e+00,5.994791666666666741e-01,-7.163888888888902962e-02
1.047943000000486791e+00,6.016354166666667558e-01,-6.876388888888884665e-02
1.064605000000483415e+00,6.015104166666667140e-01,-6.230555555555561398e-02
1.081176000000596105e+00,6.025625000000000009e-01,-5.805555555555552694e-02
1.097900000000663567e+00,6.036979166666666119e-01,-5.618055555555567793e-02
1.114593000000240863e+00,6.033958333333333535e-01,-5.318055555555556424e-02
1.131256000000576023e+00,6.038645833333333712e-01,-5.033333333333334103e-02
1.147827000000688713e+00,6.053333333333333899e-01,-3.569444444444447306e-02
1.164428000000043539e+00,6.063854166666666767e-01,-2.608333333333323623e-02
1.181182000000262633e+00,6.086249999999999716e-01,-1.654166666666667673e-02
1.197723000000223692e+00,6.105000000000000426e-01,-8.763888888888793360e-03
1.214416000000710483e+00,6.105937499999999352e-01,-6.763888888888791584e-03
1.230986999999913678e+00,6.117395833333333366e-01,-7.319444444444433984e-03
1.247680000000400469e+00,6.131354166666667105e-01,-1.930555555555546476e-03
1.264282000000093831e+00,6.145520833333333321e-01,3.055555555555589109e-04
1.280944000000090455e+00,6.144895833333332558e-01,-1.013888888888869744e-03
1.297607000000425614e+00,6.147916666666667362e-01,-3.916666666666790420e-03
1.314331000000493077e+00,6.160104166666666714e-01,-4.458333333333452941e-03
1.330840999999963969e+00,6.076666666666666883e-01,-3.069444444444568987e-03
1.347502999999960593e+00,6.056354166666666483e-01,-1.115277777777778923e-02
1.364135000000715081e+00,6.062708333333333144e-01,-8.138888888888917705e-03
1.380705999999918276e+00,6.069479166666665870e-01,-8.375000000000021316e-03
1.397338000000672764e+00,6.071354166666667052e-01,-1.004166666666672647e-02
1.413940000000366126e+00,6.071666666666666323e-01,-1.472222222222230315e-02
1.430664000000433589e+00,6.066562500000000080e-01,-2.019444444444440379e-02
1.447357000000010885e+00,6.077083333333332948e-01,-1.640277777777776613e-02
1.463988999999855878e+00,6.081041666666666679e-01,-1.790277777777782298e-02
1.480590000000120199e+00,6.077916666666667300e-01,-2.379166666666665542e-02
1.497221999999965192e+00,6.076666666666666883e-01,-2.595833333333330550e-02
1.513915999999881024e+00,6.079479166666666989e-01,-2.143055555555539726e-02
1.530609000000367814e+00,6.084062500000000373e-01,-2.637500000000003730e-02
1.547088000000258035e+00,6.089062499999999822e-01,-2.518055555555553937e-02
1.563720000000103028e+00,6.103958333333333597e-01,-2.509722222222232624e-02
1.580322000000705884e+00,6.087708333333332611e-01,-2.974999999999994316e-02
1.597166999999899417e+00,6.101666666666666350e-01,-2.686111111111122440e-02
1.613707999999860476e+00,6.107291666666666563e-01,-2.933333333333343340e-02
1.630462000000079570e+00,6.116770833333333712e-01,-3.658333333333341209e-02
1.646972000000459957e+00,6.121458333333332780e-01,-2.470833333333333215e-02
1.663574000000153319e+00,6.124687500000000062e-01,-3.751388888888884665e-02
1.680236000000149943e+00,5.842604166666666154e-01,-4.790277777777784962e-02
1.696929000000636734e+00,5.456874999999999920e-01,-6.486111111111125815e-02
1.713867000000391272e+00,5.462500000000000133e-01,-6.299999999999994493e-02
1.730255000000397558e+00,5.491145833333332948e-01,-5.774999999999996803e-02
