time,x,y
0.000000000000000000e+00,9.303124999999999589e-02,-4.454027777777778141e-01
1.666300000010778604e-02,-1.078229166666666711e-01,-1.695027777777777800e+00
3.335599999991245568e-02,-7.978124999999999800e-02,-1.010263888888888850e+00
4.989599999998972635e-02,-6.607291666666666174e-02,-9.281111111111111089e-01
6.655900000009751238e-02,-6.155208333333333365e-02,-9.093055555555555891e-01
8.325199999990218203e-02,-6.375208333333333144e-01,-2.885111111111111182e+00
9.991500000000996806e-02,-6.132291666666666446e-02,-9.130833333333334689e-01
1.164550000000872387e-01,-5.894791666666666929e-02,-9.040416666666668544e-01
1.332700000000386353e-01,-6.079375000000000195e-01,-2.775111111111110862e+00
1.498109999999996944e-01,-5.943750000000000422e-02,-9.035277777777777075e-01
1.663510000000769651e-01,-5.591666666666666313e-02,-8.857916666666665328e-01
1.830749999999170541e-01,-5.706250000000000211e-02,-8.885555555555555429e-01
1.995549999999184365e-01,-5.533333333333333159e-02,-8.812638888888888467e-01
2.162169999999150605e-01,-5.332291666666666430e-02,-8.759027777777779189e-01
2.328489999999874271e-01,-5.352083333333333692e-02,-8.785694444444442919e-01
2.497249999998985004e-01,-5.497916666666666924e-02,-8.842361111111112226e-01
2.662049999998998828e-01,-5.380208333333333370e-02,-8.822916666666666963e-01
2.827449999999771535e-01,-7.811458333333333448e-02,-9.386944444444442759e-01
2.994690000000446162e-01,-1.034583333333333327e-01,-1.016319444444444553e+00
3.160709999999653519e-01,-1.017708333333333381e-01,-1.013736111111111171e+00
3.327030000000377186e-01,-1.032916666666666566e-01,-1.015374999999999694e+00
3.495789999999487918e-01,-1.013749999999999929e-01,-1.009208333333333485e+00
3.659669999999550782e-01,-1.000624999999999987e-01,-1.007555555555555760e+00
3.825380000000677683e-01,-9.702083333333333393e-02,-9.999444444444445246e-01
3.992009999999481806e-01,-9.597916666666667096e-02,-9.934166666666666146e-01
4.159549999999399006e-01,-9.540624999999999800e-02,-9.974583333333333357e-01
4.325870000000122673e-01,-9.623958333333333670e-02,-1.004416666666666735e+00
4.493709999999282445e-01,-8.650000000000000744e-02,-1.028694444444444578e+00
4.658509999999296269e-01,-1.706249999999999781e-02,-1.017138888888888815e+00
4.823910000000068976e-01,-2.083333333333333264e-05,-1.032513888888888953e+00
4.990849999999227293e-01,-1.656250000000000170e-03,-1.049986111111111065e+00
5.157169999999950960e-01,-1.645833333333333350e-03,-1.050013888888889024e+00
5.323490000000674627e-01,-2.343749999999999913e-03,-1.060916666666666508e+00
5.491939999999431166e-01,-2.437499999999999997e-03,-1.059736111111110990e+00
5.657040000000961300e-01,-3.875000000000000406e-03,-1.075597222222222094e+00
5.824279999999362190e-01,-5.312499999999999514e-03,-1.087097222222222381e+00
5.989689999998972780e-01,-4.500000000000000527e-03,-1.092833333333333101e+00
6.156009999999696447e-01,-4.625000000000000638e-03,-1.099055555555555674e+00
6.322940000000016880e-01,-4.812499999999999938e-03,-1.109347222222222040e+00
6.488950000000386353e-01,-6.187500000000000291e-03,-1.118749999999999911e+00
6.655880000000706787e-01,-6.354166666666665950e-03,-1.139638888888888868e+00
6.820680000000720611e-01,-2.498958333333333240e-02,-1.196861111111111153e+00
6.987309999999524734e-01,-5.656249999999999473e-02,-1.287402777777777896e+00
7.153319999999894208e-01,-5.557291666666666630e-02,-1.278791666666666771e+00
7.320859999999811407e-01,-5.658333333333333270e-02,-1.284208333333333396e+00
7.486879999999018764e-01,-6.031249999999999806e-02,-1.306194444444444436e+00
7.655030000000806467e-01,-6.190625000000000294e-02,-1.315180555555555575e+00
7.819520000000466098e-01,-6.367708333333334247e-02,-1.331416666666666693e+00
7.986149999999270221e-01,-6.315624999999999711e-02,-1.324666666666666437e+00
8.152469999999993888e-01,-6.498958333333333670e-02,-1.324250000000000149e+00
8.318480000000363361e-01,-6.539583333333333359e-02,-1.328013888888889049e+00
8.484499999999570719e-01,-6.598958333333333759e-02,-1.319736111111111221e+00
8.651119999999536958e-01,-6.614583333333333426e-02,-1.309847222222221941e+00
8.818049999999857391e-01,-6.691666666666666596e-02,-1.310277777777777874e+00
8.984989999999015708e-01,-6.746874999999999400e-02,-1.301416666666666444e+00
9.150700000000142609e-01,-6.581249999999999600e-02,-1.288416666666666988e+00
9.317320000000108848e-01,-6.523958333333333692e-02,-1.275041666666666629e+00
9.483339999999316206e-01,-6.394791666666667374e-02,-1.248708333333333087e+00
9.658509999999296269e-01,-5.990625000000000117e-02,-1.219666666666666899e+00
9.816900000000714499e-01,-5.960416666666666641e-02,-1.219763888888889092e+00
9.982299999999213469e-01,-5.869791666666666907e-02,-1.212069444444444422e+00
1.014861999999993714e+00,-6.004166666666666680e-02,-1.212527777777777871e+00
1.031586000000061176e+00,-5.635416666666667046e-02,-1.195305555555555621e+00
1.048217999999906169e+00,-5.846874999999999989e-02,-1.203000000000000291e+00
1.064941000000089844e+00,-5.683333333333333293e-02,-1.203458333333333297e+00
1.081574000000045999e+00,-4.417708333333333209e-02,-1.143124999999999947e+00
1.098113999999895896e+00,-3.749999999999999861e-02,-1.110486111111110841e+00
1.114716000000044005e+00,-3.765624999999999528e-02,-1.115652777777777604e+00
1.131439000000000306e+00,-3.836458333333333387e-02,-1.117736111111111263e+00
1.147948999999925945e+00,-3.695833333333332915e-02,-1.112083333333333535e+00
1.164672999999993408e+00,-3.706249999999999822e-02,-1.116333333333333400e+00
1.181397000000060871e+00,-4.005208333333333537e-02,-1.132763888888888903e+00
1.197814999999991414e+00,-4.010416666666666990e-02,-1.137986111111111143e+00
1.214600000000018554e+00,-3.794791666666666452e-02,-1.129833333333333467e+00
1.231232000000090920e+00,-3.937500000000000028e-02,-1.141444444444444262e+00
1.247832999999900494e+00,-3.914583333333333109e-02,-1.140625000000000000e+00
