time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.660100000026432099e-02,4.740000000000000213e+00,5.500000000000000000e+00
3.323300000010931399e-02,4.419999999999999929e+00,4.440000000000000391e+00
4.992599999968660995e-02,4.339999999999999858e+00,4.379999999999999893e+00
6.674099999963800656e-02,4.179999999999999716e+00,4.320000000000000284e+00
8.328199999959906563e-02,4.200000000000000178e+00,4.320000000000000284e+00
9.991400000035355333e-02,4.219999999999999751e+00,4.280000000000000249e+00
1.166069999999308493e-01,4.200000000000000178e+00,4.280000000000000249e+00
1.331479999998919084e-01,4.200000000000000178e+00,4.259999999999999787e+00
1.498099999998885323e-01,4.240000000000000213e+00,4.259999999999999787e+00
1.663810000000012224e-01,4.240000000000000213e+00,4.259999999999999787e+00
1.830739999995785183e-01,4.219999999999999751e+00,4.259999999999999787e+00
1.995839999999589054e-01,4.179999999999999716e+00,4.219999999999999751e+00
2.163389999996070401e-01,4.099999999999999645e+00,4.240000000000000213e+00
2.329710000003615278e-01,4.219999999999999751e+00,4.240000000000000213e+00
2.495719999997163541e-01,4.219999999999999751e+00,4.240000000000000213e+00
2.662959999997838167e-01,4.160000000000000142e+00,4.240000000000000213e+00
2.830500000000029104e-01,4.080000000000000071e+00,4.240000000000000213e+00
2.994989999997414998e-01,4.240000000000000213e+00,4.219999999999999751e+00
3.161010000003443565e-01,4.139999999999999680e+00,4.219999999999999751e+00
3.327630000003409805e-01,4.040000000000000036e+00,4.219999999999999751e+00
3.493340000004536705e-01,4.219999999999999751e+00,4.240000000000000213e+00
3.660579999996116385e-01,4.040000000000000036e+00,4.219999999999999751e+00
3.827510000000984292e-01,4.139999999999999680e+00,4.240000000000000213e+00
3.993529999997917912e-01,4.160000000000000142e+00,4.240000000000000213e+00
4.158930000003238092e-01,4.040000000000000036e+00,4.240000000000000213e+00
4.326170000003912719e-01,3.839999999999999858e+00,4.240000000000000213e+00
4.492490000002362649e-01,4.120000000000000107e+00,4.240000000000000213e+00
4.658499999995910912e-01,3.899999999999999911e+00,4.240000000000000213e+00
4.825129999999262509e-01,0.000000000000000000e+00,4.240000000000000213e+00
4.992670000001453445e-01,4.139999999999999680e+00,4.259999999999999787e+00
5.157769999996162369e-01,4.179999999999999716e+00,4.240000000000000213e+00
5.323790000002190936e-01,4.179999999999999716e+00,4.280000000000000249e+00
5.490719999997963896e-01,4.139999999999999680e+00,4.240000000000000213e+00
5.657339999997930136e-01,4.040000000000000036e+00,4.200000000000000178e+00
5.824890000003506429e-01,4.200000000000000178e+00,4.219999999999999751e+00
5.990600000004633330e-01,4.219999999999999751e+00,4.240000000000000213e+00
6.155699999999342253e-01,4.240000000000000213e+00,4.299999999999999822e+00
6.322319999999308493e-01,4.240000000000000213e+00,4.280000000000000249e+00
6.489250000004176400e-01,4.240000000000000213e+00,4.280000000000000249e+00
6.654959999996208353e-01,4.240000000000000213e+00,4.280000000000000249e+00
6.821890000001076260e-01,4.240000000000000213e+00,4.280000000000000249e+00
6.989739999999073916e-01,4.219999999999999751e+00,4.280000000000000249e+00
7.155149999998684507e-01,4.240000000000000213e+00,4.280000000000000249e+00
7.321469999997134437e-01,4.240000000000000213e+00,4.280000000000000249e+00
7.487479999999777647e-01,4.179999999999999716e+00,4.299999999999999822e+00
7.654720000000452274e-01,4.259999999999999787e+00,4.320000000000000284e+00
7.821039999998902204e-01,4.240000000000000213e+00,4.299999999999999822e+00
7.988279999999576830e-01,4.259999999999999787e+00,4.360000000000000320e+00
8.151850000003832974e-01,4.259999999999999787e+00,4.259999999999999787e+00
8.319700000001830631e-01,4.219999999999999751e+00,4.259999999999999787e+00
8.485710000004473841e-01,4.259999999999999787e+00,4.259999999999999787e+00
8.656309999996665283e-01,4.219999999999999751e+00,4.320000000000000284e+00
8.819579999999405118e-01,4.240000000000000213e+00,4.339999999999999858e+00
8.984680000003208988e-01,4.259999999999999787e+00,4.360000000000000320e+00
9.151000000001658918e-01,4.240000000000000213e+00,4.339999999999999858e+00
9.317620000001625158e-01,4.240000000000000213e+00,4.320000000000000284e+00
9.483940000000075088e-01,4.240000000000000213e+00,4.360000000000000320e+00
9.650259999998525018e-01,4.179999999999999716e+00,4.299999999999999822e+00
9.817199999997683335e-01,4.219999999999999751e+00,4.299999999999999822e+00
9.982300000001487206e-01,3.740000000000000213e+00,4.299999999999999822e+00
1.014861999999993714e+00,4.219999999999999751e+00,4.360000000000000320e+00
1.031616000000212807e+00,4.240000000000000213e+00,4.360000000000000320e+00
1.048278000000209431e+00,4.280000000000000249e+00,4.360000000000000320e+00
1.065032000000428525e+00,4.259999999999999787e+00,4.360000000000000320e+00
1.081603999999970256e+00,4.259999999999999787e+00,4.360000000000000320e+00
1.098143999999592779e+00,4.259999999999999787e+00,4.379999999999999893e+00
1.114867999999660242e+00,4.280000000000000249e+00,4.379999999999999893e+00
1.131378000000040629e+00,4.339999999999999858e+00,4.400000000000000355e+00
1.148009999999885622e+00,4.320000000000000284e+00,4.379999999999999893e+00
1.164703000000372413e+00,4.339999999999999858e+00,4.400000000000000355e+00
1.181365999999798078e+00,4.280000000000000249e+00,4.400000000000000355e+00
1.197967000000062399e+00,4.360000000000000320e+00,4.400000000000000355e+00
1.214751999999862164e+00,4.360000000000000320e+00,4.419999999999999929e+00
1.231262000000242551e+00,4.379999999999999893e+00,4.419999999999999929e+00
1.247862999999597378e+00,4.419999999999999929e+00,4.419999999999999929e+00
1.265013999999609950e+00,4.379999999999999893e+00,4.440000000000000391e+00
1.281280000000151631e+00,4.320000000000000284e+00,4.440000000000000391e+00
1.297821000000112690e+00,4.400000000000000355e+00,4.440000000000000391e+00
1.314452999999957683e+00,4.400000000000000355e+00,4.419999999999999929e+00
1.331084999999802676e+00,4.240000000000000213e+00,4.459999999999999964e+00
1.347625000000334694e+00,4.299999999999999822e+00,4.459999999999999964e+00
1.364440000000286091e+00,4.379999999999999893e+00,4.459999999999999964e+00
1.381073000000469619e+00,4.379999999999999893e+00,4.440000000000000391e+00
1.397613000000092143e+00,4.400000000000000355e+00,4.440000000000000391e+00
1.414214999999785505e+00,4.400000000000000355e+00,4.459999999999999964e+00
1.430938000000423926e+00,4.419999999999999929e+00,4.440000000000000391e+00
1.447508999999627122e+00,4.419999999999999929e+00,4.459999999999999964e+00
1.464202000000113912e+00,4.320000000000000284e+00,4.459999999999999964e+00
1.480743000000074971e+00,4.379999999999999893e+00,4.419999999999999929e+00
1.497344999999768334e+00,4.280000000000000249e+00,4.459999999999999964e+00
1.514068000000406755e+00,4.360000000000000320e+00,4.440000000000000391e+00
1.530853000000206521e+00,4.339999999999999858e+00,4.440000000000000391e+00
1.547362999999677413e+00,4.219999999999999751e+00,4.440000000000000391e+00
1.564086000000315835e+00,4.339999999999999858e+00,4.440000000000000391e+00
1.580688000000009197e+00,4.360000000000000320e+00,4.440000000000000391e+00
1.597259000000121887e+00,3.939999999999999947e+00,4.419999999999999929e+00
1.613860999999815249e+00,4.219999999999999751e+00,4.419999999999999929e+00
1.630492999999660242e+00,4.339999999999999858e+00,4.419999999999999929e+00
1.647186000000147033e+00,0.000000000000000000e+00,4.459999999999999964e+00
1.663817999999992026e+00,4.320000000000000284e+00,4.459999999999999964e+00
1.680572000000211119e+00,4.259999999999999787e+00,4.459999999999999964e+00
1.697113000000172178e+00,4.379999999999999893e+00,4.400000000000000355e+00
1.713714000000436499e+00,4.360000000000000320e+00,4.379999999999999893e+00
1.730376999999862164e+00,4.259999999999999787e+00,4.379999999999999893e+00
1.746978000000126485e+00,4.280000000000000249e+00,4.400000000000000355e+00
1.763702000000193948e+00,4.320000000000000284e+00,4.400000000000000355e+00
1.780334000000038941e+00,4.339999999999999858e+00,4.400000000000000355e+00
1.796965999999883934e+00,4.320000000000000284e+00,4.400000000000000355e+00
1.813446000000112690e+00,4.360000000000000320e+00,4.440000000000000391e+00
1.830229999999573920e+00,4.360000000000000320e+00,4.459999999999999964e+00
1.846983999999793014e+00,4.299999999999999822e+00,4.459999999999999964e+00
1.863494000000173401e+00,4.120000000000000107e+00,4.440000000000000391e+00
1.880156999999599066e+00,4.360000000000000320e+00,4.459999999999999964e+00
1.896727999999711756e+00,4.360000000000000320e+00,4.419999999999999929e+00
1.913298999999824446e+00,4.379999999999999893e+00,4.500000000000000000e+00
1.929992000000311236e+00,4.360000000000000320e+00,4.500000000000000000e+00
1.946807000000262633e+00,4.360000000000000320e+00,4.500000000000000000e+00
1.963378000000375323e+00,4.360000000000000320e+00,4.519999999999999574e+00
1.979948999999578518e+00,4.360000000000000320e+00,4.500000000000000000e+00
1.996611999999913678e+00,4.219999999999999751e+00,4.480000000000000426e+00
2.013152999999874737e+00,4.400000000000000355e+00,4.559999999999999609e+00
2.029846000000361528e+00,4.379999999999999893e+00,4.480000000000000426e+00
2.046661000000312924e+00,4.400000000000000355e+00,4.480000000000000426e+00
2.063232000000425614e+00,4.419999999999999929e+00,4.519999999999999574e+00
2.079741999999896507e+00,4.419999999999999929e+00,4.500000000000000000e+00
2.096435000000383297e+00,4.400000000000000355e+00,4.519999999999999574e+00
2.113067000000228290e+00,4.400000000000000355e+00,4.540000000000000036e+00
2.129608000000189350e+00,4.400000000000000355e+00,4.519999999999999574e+00
2.146240000000034343e+00,4.400000000000000355e+00,4.540000000000000036e+00
2.163054999999985739e+00,4.400000000000000355e+00,4.559999999999999609e+00
2.179718000000320899e+00,4.419999999999999929e+00,4.500000000000000000e+00
2.196227999999791791e+00,4.379999999999999893e+00,4.480000000000000426e+00
2.212829000000056112e+00,4.240000000000000213e+00,4.540000000000000036e+00
2.229492000000391272e+00,4.179999999999999716e+00,4.519999999999999574e+00
2.246092999999746098e+00,4.139999999999999680e+00,4.419999999999999929e+00
2.262878000000455359e+00,4.400000000000000355e+00,4.419999999999999929e+00
2.279387999999926251e+00,4.259999999999999787e+00,4.400000000000000355e+00
2.296019999999771244e+00,4.179999999999999716e+00,4.459999999999999964e+00
2.312834999999722640e+00,4.200000000000000178e+00,4.519999999999999574e+00
2.329314999999951397e+00,4.360000000000000320e+00,4.500000000000000000e+00
2.346037999999680324e+00,4.259999999999999787e+00,4.500000000000000000e+00
2.362731000000167114e+00,4.339999999999999858e+00,4.480000000000000426e+00
2.379272000000128173e+00,4.360000000000000320e+00,4.459999999999999964e+00
2.395935000000463333e+00,4.360000000000000320e+00,4.440000000000000391e+00
2.412444999999934225e+00,4.200000000000000178e+00,4.440000000000000391e+00
2.429106999999930849e+00,4.200000000000000178e+00,4.440000000000000391e+00
2.445738999999775842e+00,4.360000000000000320e+00,4.440000000000000391e+00
2.462889999999788415e+00,4.360000000000000320e+00,4.459999999999999964e+00
2.479186999999910768e+00,4.339999999999999858e+00,4.440000000000000391e+00
2.495727000000442786e+00,4.379999999999999893e+00,4.440000000000000391e+00
2.512420000000020082e+00,4.360000000000000320e+00,4.459999999999999964e+00
2.528930000000400469e+00,4.219999999999999751e+00,4.480000000000000426e+00
2.545592999999826134e+00,4.299999999999999822e+00,4.400000000000000355e+00
2.562254999999822758e+00,4.299999999999999822e+00,4.400000000000000355e+00
2.578948999999738589e+00,4.299999999999999822e+00,4.400000000000000355e+00
2.595489000000270607e+00,4.400000000000000355e+00,4.419999999999999929e+00
2.612060000000383297e+00,4.400000000000000355e+00,4.440000000000000391e+00
2.628845000000183063e+00,4.400000000000000355e+00,4.440000000000000391e+00
2.645567999999911990e+00,4.400000000000000355e+00,4.419999999999999929e+00
2.662078000000292377e+00,4.379999999999999893e+00,4.440000000000000391e+00
2.678955000000314612e+00,4.400000000000000355e+00,4.440000000000000391e+00
2.695373000000472530e+00,4.400000000000000355e+00,4.419999999999999929e+00
2.712035999999898195e+00,4.339999999999999858e+00,4.440000000000000391e+00
2.728576000000430213e+00,4.320000000000000284e+00,4.440000000000000391e+00
2.745238999999855878e+00,4.360000000000000320e+00,4.440000000000000391e+00
2.761900999999852502e+00,4.400000000000000355e+00,4.440000000000000391e+00
2.778471999999965192e+00,4.400000000000000355e+00,4.459999999999999964e+00
2.795318000000406755e+00,4.419999999999999929e+00,4.459999999999999964e+00
2.811920000000100117e+00,4.400000000000000355e+00,4.440000000000000391e+00
2.828459999999722640e+00,4.400000000000000355e+00,4.480000000000000426e+00
2.845123000000057800e+00,4.240000000000000213e+00,4.299999999999999822e+00
2.861754999999902793e+00,4.219999999999999751e+00,4.459999999999999964e+00
2.878418000000237953e+00,4.219999999999999751e+00,4.419999999999999929e+00
2.895050000000082946e+00,4.259999999999999787e+00,4.400000000000000355e+00
2.911589999999705469e+00,4.280000000000000249e+00,4.419999999999999929e+00
2.928192000000308326e+00,4.339999999999999858e+00,4.459999999999999964e+00
2.944854000000304950e+00,4.360000000000000320e+00,4.459999999999999964e+00
2.961578000000372413e+00,4.320000000000000284e+00,4.419999999999999929e+00
2.978331999999682012e+00,4.019999999999999574e+00,4.440000000000000391e+00
2.994934000000284868e+00,3.839999999999999858e+00,4.419999999999999929e+00
3.011505000000397558e+00,4.019999999999999574e+00,4.440000000000000391e+00
3.028075999999600754e+00,3.979999999999999982e+00,4.440000000000000391e+00
3.044737999999597378e+00,4.019999999999999574e+00,4.480000000000000426e+00
3.061370000000351865e+00,4.240000000000000213e+00,4.459999999999999964e+00
3.078002000000196858e+00,4.379999999999999893e+00,4.459999999999999964e+00
3.094756999999844993e+00,4.400000000000000355e+00,4.480000000000000426e+00
3.111235999999735213e+00,4.379999999999999893e+00,4.440000000000000391e+00
3.127929000000222004e+00,4.400000000000000355e+00,4.459999999999999964e+00
3.144621999999799300e+00,4.400000000000000355e+00,4.459999999999999964e+00
3.161253999999644293e+00,4.379999999999999893e+00,4.459999999999999964e+00
3.177948000000469619e+00,4.400000000000000355e+00,4.559999999999999609e+00
3.194671000000198546e+00,4.379999999999999893e+00,4.540000000000000036e+00
3.211180999999669439e+00,4.400000000000000355e+00,4.519999999999999574e+00
3.227751999999782129e+00,4.379999999999999893e+00,4.519999999999999574e+00
