time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.672400000006746268e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.335599999991245568e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.001900000024761539e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.665100000009260839e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.331300000008923234e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.985400000005029142e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.164859999998952844e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.330879999995886465e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.497200000003431342e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.663520000001881272e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.831359999996493571e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.997080000001005828e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.163399999999455758e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.333680000001550070e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.496039999996355618e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.662049999998998828e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.828680000002350425e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.994390000003477326e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.161319999999250285e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.327339999996183906e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.494570000002568122e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.660589999999501742e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.826600000002144952e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.993229999996401602e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.160160000001269509e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.325870000002396409e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.492190000000846339e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.658209999997779960e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.824829999997746199e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.990539999998873100e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.159000000003288733e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.324709999995320686e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.491030000002865563e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.657049999999799184e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.823060000002442393e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.989380000000892323e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.156320000000050641e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.322330000002693851e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.488040000003820751e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.656190000003334717e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.821899999995366670e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.988229999997201958e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.156379999996715924e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.320870000003196765e-01,0.000000000000000000e+00,1.800000000000000044e+00
7.487190000001646695e-01,0.000000000000000000e+00,2.080000000000000071e+00
7.652900000002773595e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.819829999998546555e-01,0.000000000000000000e+00,1.820000000000000062e+00
7.985840000001189765e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.152469999995446415e-01,0.000000000000000000e+00,2.220000000000000195e+00
8.319709999996121041e-01,0.000000000000000000e+00,2.299999999999999822e+00
8.486030000003665918e-01,0.000000000000000000e+00,1.939999999999999947e+00
8.653260000000955188e-01,0.000000000000000000e+00,1.919999999999999929e+00
8.818060000003242749e-01,0.000000000000000000e+00,1.899999999999999911e+00
8.984069999996791012e-01,0.000000000000000000e+00,1.820000000000000062e+00
9.151309999997465638e-01,0.000000000000000000e+00,1.840000000000000080e+00
9.317330000003494206e-01,0.000000000000000000e+00,1.879999999999999893e+00
9.483339999997042469e-01,0.000000000000000000e+00,1.800000000000000044e+00
9.649360000003071036e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.816590000000360305e-01,0.000000000000000000e+00,1.939999999999999947e+00
9.982920000002195593e-01,0.000000000000000000e+00,1.860000000000000098e+00
1.014954000000216183e+00,0.000000000000000000e+00,1.840000000000000080e+00
1.031586000000061176e+00,0.000000000000000000e+00,1.939999999999999947e+00
1.048217999999906169e+00,0.000000000000000000e+00,1.899999999999999911e+00
1.064849999999751162e+00,0.000000000000000000e+00,1.919999999999999929e+00
1.081481999999596155e+00,0.000000000000000000e+00,1.800000000000000044e+00
1.098084000000199012e+00,0.000000000000000000e+00,1.860000000000000098e+00
1.114746999999624677e+00,0.000000000000000000e+00,1.800000000000000044e+00
1.131347999999888998e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.148071999999956461e+00,6.679999999999999716e+00,0.000000000000000000e+00
1.164703999999801454e+00,6.879999999999999893e+00,0.000000000000000000e+00
1.181365999999798078e+00,0.000000000000000000e+00,2.600000000000000089e+00
1.197968000000400934e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.214600000000245927e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.231201999999939289e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.247924999999668216e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.264465999999629275e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.281127999999625899e+00,7.139999999999999680e+00,2.979999999999999982e+00
1.297698999999738589e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314483999999538355e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.331146999999873515e+00,6.599999999999999645e+00,0.000000000000000000e+00
1.347687000000405533e+00,6.080000000000000071e+00,2.299999999999999822e+00
1.364319000000250526e+00,5.700000000000000178e+00,0.000000000000000000e+00
1.380920999999943888e+00,5.700000000000000178e+00,0.000000000000000000e+00
1.397552999999788881e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414216000000124041e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430817000000388362e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.447540999999546329e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464234000000033120e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.480865999999878113e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.497436999999990803e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.514129999999568099e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530732000000170956e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547332999999525782e+00,0.000000000000000000e+00,2.319999999999999840e+00
1.563965000000280270e+00,0.000000000000000000e+00,2.399999999999999911e+00
1.580536000000392960e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.597168000000237953e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.613862000000153785e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.630554999999731081e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.647431000000324275e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.663880000000062864e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.680511999999907857e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.697051999999530381e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.713807000000088010e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.730346999999710533e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.746949000000313390e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.763549999999668216e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.780335000000377477e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.796967000000222470e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.813568999999915832e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.830200999999760825e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.846832999999605818e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.863433999999870139e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.880097000000205298e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.896729000000050291e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.913360999999895284e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.930024000000230444e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.946716999999807740e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.963318000000072061e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.979981000000407221e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.996583000000100583e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.013245000000097207e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.029876999999942200e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.046508999999787193e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.063140999999632186e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.079864999999699648e+00,5.059999999999999609e+00,0.000000000000000000e+00
2.096496999999544641e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.113190000000031432e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.129730999999992491e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.146423999999569787e+00,4.839999999999999858e+00,0.000000000000000000e+00
2.162994999999682477e+00,5.139999999999999680e+00,0.000000000000000000e+00
2.179688000000169268e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.196289999999862630e+00,7.480000000000000426e+00,0.000000000000000000e+00
