time,x,y
0.000000000000000000e+00,nan,nan
1.672400000006746268e-02,nan,nan
3.335599999991245568e-02,nan,nan
5.001900000024761539e-02,nan,nan
6.665100000009260839e-02,nan,nan
8.331300000008923234e-02,nan,nan
9.985400000005029142e-02,nan,nan
1.164859999998952844e-01,nan,nan
1.330879999995886465e-01,nan,nan
1.497200000003431342e-01,nan,nan
1.663520000001881272e-01,nan,nan
1.831359999996493571e-01,nan,nan
1.997080000001005828e-01,nan,nan
2.163399999999455758e-01,nan,nan
2.333680000001550070e-01,nan,nan
2.496039999996355618e-01,nan,nan
2.662049999998998828e-01,nan,nan
2.828680000002350425e-01,nan,nan
2.994390000003477326e-01,nan,nan
3.161319999999250285e-01,nan,nan
3.327339999996183906e-01,nan,nan
3.494570000002568122e-01,nan,nan
3.660589999999501742e-01,nan,nan
3.826600000002144952e-01,nan,nan
3.993229999996401602e-01,nan,nan
4.160160000001269509e-01,nan,nan
4.325870000002396409e-01,nan,nan
4.492190000000846339e-01,nan,nan
4.658209999997779960e-01,nan,nan
4.824829999997746199e-01,nan,nan
4.990539999998873100e-01,nan,nan
5.159000000003288733e-01,nan,nan
5.324709999995320686e-01,nan,nan
5.491030000002865563e-01,nan,nan
5.657049999999799184e-01,nan,nan
5.823060000002442393e-01,nan,nan
5.989380000000892323e-01,nan,nan
6.156320000000050641e-01,nan,nan
6.322330000002693851e-01,nan,nan
6.488040000003820751e-01,nan,nan
6.656190000003334717e-01,nan,nan
6.821899999995366670e-01,nan,nan
6.988229999997201958e-01,nan,nan
7.156379999996715924e-01,nan,nan
7.320870000003196765e-01,-1.033645833333333430e-01,-3.454625000000000057e+00
7.487190000001646695e-01,4.849895833333333073e-01,-1.163391666666666602e+01
7.652900000002773595e-01,nan,nan
7.819829999998546555e-01,5.019583333333332842e-01,-1.102347222222222101e+01
7.985840000001189765e-01,nan,nan
8.152469999995446415e-01,4.890729166666666350e-01,-1.171711111111111059e+01
8.319709999996121041e-01,4.968229166666666696e-01,-1.110183333333333344e+01
8.486030000003665918e-01,5.243749999999999245e-01,-1.025393055555555577e+01
8.653260000000955188e-01,5.285729166666667256e-01,-1.005795833333333356e+01
8.818060000003242749e-01,5.336145833333333366e-01,-9.641694444444445011e+00
8.984069999996791012e-01,5.455729166666666297e-01,-8.623486111111111185e+00
9.151309999997465638e-01,5.507708333333333206e-01,-9.070319444444445267e+00
9.317330000003494206e-01,5.440000000000000391e-01,-9.571180555555555358e+00
9.483339999997042469e-01,5.533437500000000231e-01,-8.524888888888888516e+00
9.649360000003071036e-01,nan,nan
9.816590000000360305e-01,5.345104166666666545e-01,-1.010059722222222334e+01
9.982920000002195593e-01,5.469166666666666066e-01,-8.776805555555556637e+00
1.014954000000216183e+00,5.506770833333333171e-01,-8.744097222222222854e+00
1.031586000000061176e+00,5.548437499999999689e-01,-8.946611111111112180e+00
1.048217999999906169e+00,5.602812499999999529e-01,-8.722430555555554577e+00
1.064849999999751162e+00,5.649895833333332673e-01,-8.179597222222222186e+00
1.081481999999596155e+00,5.696458333333332957e-01,-7.424055555555554520e+00
1.098084000000199012e+00,5.623645833333333899e-01,-8.367444444444444684e+00
1.114746999999624677e+00,5.693229166666665675e-01,-7.542986111111110503e+00
1.131347999999888998e+00,nan,nan
1.148071999999956461e+00,1.292937500000000073e+00,-2.170652777777777764e+00
1.164703999999801454e+00,1.212979166666666719e+00,-1.929694444444444379e+00
1.181365999999798078e+00,6.210937500000000000e-01,-1.069716666666666605e+01
1.197968000000400934e+00,nan,nan
1.214600000000245927e+00,nan,nan
1.231201999999939289e+00,nan,nan
1.247924999999668216e+00,nan,nan
1.264465999999629275e+00,-1.171354166666666696e+00,-4.490361111111111470e+00
1.281127999999625899e+00,-5.619999999999999440e-01,2.636083333333333556e+00
1.297698999999738589e+00,-8.603124999999999245e-01,-3.856222222222222662e+00
1.314483999999538355e+00,7.463854166666666901e-01,-5.530986111111111825e+00
1.331146999999873515e+00,-6.287187500000001039e-01,3.115888888888889152e+00
1.347687000000405533e+00,6.757291666666667695e-02,-2.629444444444444251e+00
1.364319000000250526e+00,1.169041666666666535e+00,-1.897583333333333844e+00
1.380920999999943888e+00,1.180427083333333460e+00,-1.943513888888888985e+00
1.397552999999788881e+00,nan,nan
1.414216000000124041e+00,nan,nan
1.430817000000388362e+00,nan,nan
1.447540999999546329e+00,nan,nan
1.464234000000033120e+00,nan,nan
1.480865999999878113e+00,nan,nan
1.497436999999990803e+00,nan,nan
1.514129999999568099e+00,nan,nan
1.530732000000170956e+00,nan,nan
1.547332999999525782e+00,-6.898020833333333712e-01,-3.421749999999999403e+00
1.563965000000280270e+00,-6.448958333333333348e-01,-3.387638888888888644e+00
1.580536000000392960e+00,nan,nan
1.597168000000237953e+00,nan,nan
1.613862000000153785e+00,nan,nan
1.630554999999731081e+00,nan,nan
1.647431000000324275e+00,nan,nan
1.663880000000062864e+00,nan,nan
1.680511999999907857e+00,nan,nan
1.697051999999530381e+00,nan,nan
1.713807000000088010e+00,nan,nan
1.730346999999710533e+00,nan,nan
1.746949000000313390e+00,nan,nan
1.763549999999668216e+00,nan,nan
1.780335000000377477e+00,nan,nan
1.796967000000222470e+00,nan,nan
1.813568999999915832e+00,nan,nan
1.830200999999760825e+00,nan,nan
1.846832999999605818e+00,nan,nan
1.863433999999870139e+00,nan,nan
1.880097000000205298e+00,nan,nan
1.896729000000050291e+00,nan,nan
1.913360999999895284e+00,nan,nan
1.930024000000230444e+00,nan,nan
1.946716999999807740e+00,nan,nan
1.963318000000072061e+00,nan,nan
1.979981000000407221e+00,nan,nan
1.996583000000100583e+00,nan,nan
2.013245000000097207e+00,nan,nan
2.029876999999942200e+00,nan,nan
2.046508999999787193e+00,nan,nan
2.063140999999632186e+00,nan,nan
2.079864999999699648e+00,1.120833333333333348e+00,-2.152833333333333155e+00
2.096496999999544641e+00,nan,nan
2.113190000000031432e+00,nan,nan
2.129730999999992491e+00,nan,nan
2.146423999999569787e+00,1.153708333333333336e+00,-2.217527777777777764e+00
2.162994999999682477e+00,1.111593750000000158e+00,-2.048083333333333034e+00
2.179688000000169268e+00,nan,nan
2.196289999999862630e+00,1.107343749999999849e+00,-2.008249999999999869e+00
2.213165999999546329e+00,1.075437500000000046e+00,-1.924027777777777892e+00
2.229462000000239641e+00,nan,nan
2.246094000000084634e+00,1.095541666666666636e+00,-1.940777777777777935e+00
2.262757000000419794e+00,nan,nan
2.279542000000219559e+00,nan,nan
2.296081999999842083e+00,nan,nan
2.313019000000167580e+00,nan,nan
2.329560000000128639e+00,nan,nan
2.345948000000134925e+00,nan,nan
2.362610000000131549e+00,1.029125000000000068e+00,-1.886680555555555472e+00
2.379302999999708845e+00,9.848645833333333766e-01,-1.736222222222222111e+00
2.396058000000266475e+00,9.701145833333332247e-01,-1.685055555555555529e+00
2.412750999999843771e+00,9.652916666666666590e-01,-1.707277777777777672e+00
2.429199999999582360e+00,9.596874999999999156e-01,-1.708333333333333481e+00
2.445770999999695050e+00,9.503541666666667220e-01,-1.716111111111111143e+00
2.462402999999540043e+00,nan,nan
2.479003999999804364e+00,nan,nan
2.495635999999649357e+00,nan,nan
2.512268999999832886e+00,nan,nan
2.528962000000319676e+00,nan,nan
2.545562999999674503e+00,-8.820833333333333304e-01,-2.284033333333333360e+01
2.562226000000009662e+00,-6.149791666666666323e-01,-1.904177777777777791e+01
2.578827000000273983e+00,nan,nan
2.595581999999922118e+00,nan,nan
2.612153000000034808e+00,nan,nan
2.629181000000244239e+00,nan,nan
2.645446999999876425e+00,nan,nan
2.662078999999721418e+00,nan,nan
2.678649999999834108e+00,nan,nan
2.695313000000169268e+00,nan,nan
2.711914999999862630e+00,nan,nan
2.728608000000349421e+00,nan,nan
2.745331000000078348e+00,nan,nan
2.761902000000191038e+00,nan,nan
2.778534000000036031e+00,nan,nan
2.795135999999729393e+00,nan,nan
2.811738000000332249e+00,nan,nan
2.828400000000328873e+00,nan,nan
2.845002000000022235e+00,nan,nan
2.861907999999857566e+00,nan,nan
2.878295999999863852e+00,nan,nan
2.895019999999931315e+00,nan,nan
2.911621999999624677e+00,9.780312500000000187e-01,1.909097222222222001e+00
2.928315000000111468e+00,nan,nan
2.944916000000375789e+00,nan,nan
2.961518000000069151e+00,nan,nan
2.978119000000333472e+00,nan,nan
2.994781999999759137e+00,nan,nan
3.011384000000361993e+00,nan,nan
3.028046000000358617e+00,nan,nan
3.044648000000051979e+00,9.843333333333333934e-01,1.922319444444444470e+00
3.061432000000422704e+00,nan,nan
3.078064000000267697e+00,9.360937499999999467e-01,1.477111111111111041e+00
3.094635000000380387e+00,7.330520833333333819e-01,2.345180555555555379e+00
3.111237000000073749e+00,9.668020833333332842e-01,1.559499999999999886e+00
3.127929999999651045e+00,7.444270833333332948e-01,2.372083333333333321e+00
3.144532000000253902e+00,7.466458333333333419e-01,2.356611111111110990e+00
3.161132999999608728e+00,nan,nan
3.177735000000211585e+00,nan,nan
3.194397000000208209e+00,nan,nan
3.210998999999901571e+00,nan,nan
3.227662000000236731e+00,nan,nan
3.244384999999965657e+00,nan,nan
3.261016999999810650e+00,nan,nan
3.277680000000145810e+00,nan,nan
3.294251000000258500e+00,3.759895833333333215e-01,-3.786638888888888665e+00
