time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.653999999999200554e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.317200000000752880e-02,3.020000000000000018e+00,2.399999999999999911e+00
4.989599999998972635e-02,3.020000000000000018e+00,2.839999999999999858e+00
6.655799999998635030e-02,2.979999999999999982e+00,2.819999999999999840e+00
8.319099999999934880e-02,2.899999999999999911e+00,2.700000000000000178e+00
9.979200000000787441e-02,2.919999999999999929e+00,2.700000000000000178e+00
1.163939999999854535e-01,2.859999999999999876e+00,2.799999999999999822e+00
1.330260000000009768e-01,2.979999999999999982e+00,2.819999999999999840e+00
1.496579999999880783e-01,3.060000000000000053e+00,2.879999999999999893e+00
1.662900000000036016e-01,2.819999999999999840e+00,2.859999999999999876e+00
1.829219999999907031e-01,2.959999999999999964e+00,2.859999999999999876e+00
1.995540000000062264e-01,2.879999999999999893e+00,2.879999999999999893e+00
2.163079999999979464e-01,2.899999999999999911e+00,2.919999999999999929e+00
2.329709999999920456e-01,2.899999999999999911e+00,2.959999999999999964e+00
2.495419999999910488e-01,2.859999999999999876e+00,2.979999999999999982e+00
2.661740000000065720e-01,2.879999999999999893e+00,2.759999999999999787e+00
2.827759999999841511e-01,2.899999999999999911e+00,2.819999999999999840e+00
2.994079999999996744e-01,2.759999999999999787e+00,2.879999999999999893e+00
3.160399999999867759e-01,2.839999999999999858e+00,2.939999999999999947e+00
3.326409999999953016e-01,2.839999999999999858e+00,2.939999999999999947e+00
3.492729999999824031e-01,2.859999999999999876e+00,2.939999999999999947e+00
3.659360000000049240e-01,2.720000000000000195e+00,2.859999999999999876e+00
3.826599999999871216e-01,2.759999999999999787e+00,2.859999999999999876e+00
3.992920000000026448e-01,2.779999999999999805e+00,2.879999999999999893e+00
4.158929999999827487e-01,2.680000000000000160e+00,2.879999999999999893e+00
4.325249999999982720e-01,2.580000000000000071e+00,2.819999999999999840e+00
4.491879999999923712e-01,2.180000000000000160e+00,2.740000000000000213e+00
4.658200000000078944e-01,0.000000000000000000e+00,2.560000000000000053e+00
4.823910000000068976e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.990229999999939992e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.156550000000095224e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.324090000000012424e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.490409999999883439e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.656730000000038672e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.822750000000098680e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.989069999999969696e-01,0.000000000000000000e+00,0.000000000000000000e+00
