time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.663199999998710155e-02,5.759999999999999787e+00,3.580000000000000071e+00
3.332499999999072315e-02,4.120000000000000107e+00,3.580000000000000071e+00
5.001799999999434476e-02,3.919999999999999929e+00,3.580000000000000071e+00
6.664999999998144631e-02,3.859999999999999876e+00,3.580000000000000071e+00
8.334299999998506792e-02,3.819999999999999840e+00,3.540000000000000036e+00
9.997500000000059117e-02,3.819999999999999840e+00,3.540000000000000036e+00
1.165159999999900720e-01,3.799999999999999822e+00,3.600000000000000089e+00
1.333309999999983120e-01,3.839999999999999858e+00,3.580000000000000071e+00
1.497799999999926968e-01,3.839999999999999858e+00,3.620000000000000107e+00
1.664419999999893207e-01,3.819999999999999840e+00,3.580000000000000071e+00
1.831049999999834199e-01,3.819999999999999840e+00,3.600000000000000089e+00
1.996149999999943248e-01,3.839999999999999858e+00,3.640000000000000124e+00
2.163079999999979464e-01,3.819999999999999840e+00,3.640000000000000124e+00
2.330619999999896663e-01,3.819999999999999840e+00,3.660000000000000142e+00
2.496029999999791471e-01,3.819999999999999840e+00,3.660000000000000142e+00
2.662039999999876727e-01,3.839999999999999858e+00,3.640000000000000124e+00
2.829279999999982920e-01,3.839999999999999858e+00,3.660000000000000142e+00
2.994989999999972952e-01,3.939999999999999947e+00,3.660000000000000142e+00
3.160699999999962984e-01,3.959999999999999964e+00,3.680000000000000160e+00
3.327019999999833999e-01,3.979999999999999982e+00,3.700000000000000178e+00
3.494869999999821175e-01,3.959999999999999964e+00,3.720000000000000195e+00
3.659659999999860247e-01,3.979999999999999982e+00,3.680000000000000160e+00
3.828120000000012624e-01,3.819999999999999840e+00,3.680000000000000160e+00
3.994749999999953616e-01,3.819999999999999840e+00,3.700000000000000178e+00
4.160149999999873671e-01,3.839999999999999858e+00,3.680000000000000160e+00
4.326169999999933680e-01,3.839999999999999858e+00,3.680000000000000160e+00
4.493399999999780903e-01,3.779999999999999805e+00,3.680000000000000160e+00
4.658499999999889951e-01,3.839999999999999858e+00,3.720000000000000195e+00
4.825429999999926167e-01,3.779999999999999805e+00,3.700000000000000178e+00
4.990839999999820975e-01,3.799999999999999822e+00,3.720000000000000195e+00
5.156859999999880984e-01,3.819999999999999840e+00,3.720000000000000195e+00
5.323180000000036216e-01,3.779999999999999805e+00,3.740000000000000213e+00
5.493160000000045784e-01,3.819999999999999840e+00,3.740000000000000213e+00
5.657039999999824431e-01,3.859999999999999876e+00,3.759999999999999787e+00
5.824889999999811607e-01,3.799999999999999822e+00,3.740000000000000213e+00
5.990599999999801639e-01,3.859999999999999876e+00,3.759999999999999787e+00
6.155699999999910688e-01,3.919999999999999929e+00,3.759999999999999787e+00
6.322019999999781703e-01,3.859999999999999876e+00,3.700000000000000178e+00
6.488640000000032160e-01,3.899999999999999911e+00,3.660000000000000142e+00
6.655569999999784159e-01,3.919999999999999929e+00,3.680000000000000160e+00
6.822509999999795127e-01,3.919999999999999929e+00,3.759999999999999787e+00
6.988519999999880383e-01,3.959999999999999964e+00,3.740000000000000213e+00
7.154539999999940392e-01,3.939999999999999947e+00,3.740000000000000213e+00
7.321159999999906631e-01,3.839999999999999858e+00,3.720000000000000195e+00
7.487179999999966640e-01,3.899999999999999911e+00,3.779999999999999805e+00
7.654110000000002856e-01,3.959999999999999964e+00,3.819999999999999840e+00
7.821040000000039072e-01,3.959999999999999964e+00,3.879999999999999893e+00
7.985840000000052896e-01,3.959999999999999964e+00,3.979999999999999982e+00
8.151849999999853935e-01,3.959999999999999964e+00,3.979999999999999982e+00
8.318779999999890151e-01,3.959999999999999964e+00,3.959999999999999964e+00
8.485100000000045384e-01,3.939999999999999947e+00,3.959999999999999964e+00
8.652950000000032560e-01,3.879999999999999893e+00,3.979999999999999982e+00
8.818349999999952615e-01,3.939999999999999947e+00,3.919999999999999929e+00
8.985899999999844567e-01,4.000000000000000000e+00,3.939999999999999947e+00
9.151909999999929823e-01,3.959999999999999964e+00,3.899999999999999911e+00
9.317010000000038872e-01,3.939999999999999947e+00,3.879999999999999893e+00
9.483939999999790871e-01,3.979999999999999982e+00,3.899999999999999911e+00
9.650869999999827087e-01,4.000000000000000000e+00,3.919999999999999929e+00
9.819029999999884240e-01,4.019999999999999574e+00,3.879999999999999893e+00
9.983210000000042328e-01,4.000000000000000000e+00,3.919999999999999929e+00
1.014830999999986716e+00,4.000000000000000000e+00,3.879999999999999893e+00
1.031706999999983054e+00,4.000000000000000000e+00,3.859999999999999876e+00
1.048277999999982057e+00,4.000000000000000000e+00,3.879999999999999893e+00
1.064879999999988058e+00,3.959999999999999964e+00,3.879999999999999893e+00
1.081664999999986776e+00,3.979999999999999982e+00,3.879999999999999893e+00
1.098204999999978781e+00,3.979999999999999982e+00,3.879999999999999893e+00
1.114836999999994305e+00,3.939999999999999947e+00,3.879999999999999893e+00
1.131439000000000306e+00,3.899999999999999911e+00,3.759999999999999787e+00
1.148070999999987407e+00,3.939999999999999947e+00,3.859999999999999876e+00
1.164703000000002930e+00,3.959999999999999964e+00,3.859999999999999876e+00
1.181517999999982749e+00,3.959999999999999964e+00,3.779999999999999805e+00
1.197997999999984131e+00,3.979999999999999982e+00,3.839999999999999858e+00
1.214629999999999654e+00,3.939999999999999947e+00,3.859999999999999876e+00
1.231261999999986756e+00,3.939999999999999947e+00,3.839999999999999858e+00
1.247894000000002279e+00,3.979999999999999982e+00,3.839999999999999858e+00
1.264525999999989381e+00,3.919999999999999929e+00,3.819999999999999840e+00
1.281463000000002239e+00,3.919999999999999929e+00,3.819999999999999840e+00
1.297759999999982483e+00,3.939999999999999947e+00,3.839999999999999858e+00
1.314360999999991009e+00,3.939999999999999947e+00,3.859999999999999876e+00
1.330962999999997010e+00,3.919999999999999929e+00,3.859999999999999876e+00
1.347778000000005250e+00,3.879999999999999893e+00,3.819999999999999840e+00
1.364349000000004253e+00,3.859999999999999876e+00,3.799999999999999822e+00
1.381225000000000591e+00,3.859999999999999876e+00,3.839999999999999858e+00
1.397705000000001974e+00,3.939999999999999947e+00,3.479999999999999982e+00
1.414276000000000977e+00,3.979999999999999982e+00,3.419999999999999929e+00
1.430876999999981081e+00,3.979999999999999982e+00,3.180000000000000160e+00
1.447478999999987082e+00,3.919999999999999929e+00,3.180000000000000160e+00
1.464202000000000226e+00,3.979999999999999982e+00,3.799999999999999822e+00
1.480834999999984802e+00,3.939999999999999947e+00,3.839999999999999858e+00
1.497557999999997946e+00,3.959999999999999964e+00,3.220000000000000195e+00
1.514189999999985048e+00,3.979999999999999982e+00,3.180000000000000160e+00
1.530731000000002950e+00,3.979999999999999982e+00,3.180000000000000160e+00
1.547392999999999574e+00,3.979999999999999982e+00,3.240000000000000213e+00
1.564055999999993674e+00,3.979999999999999982e+00,3.419999999999999929e+00
1.580718999999987773e+00,3.899999999999999911e+00,3.459999999999999964e+00
1.597380999999984397e+00,3.979999999999999982e+00,3.779999999999999805e+00
1.613829999999978781e+00,3.979999999999999982e+00,3.799999999999999822e+00
1.630461999999994305e+00,3.879999999999999893e+00,3.859999999999999876e+00
1.647093999999981406e+00,3.979999999999999982e+00,3.839999999999999858e+00
1.663878999999980124e+00,3.939999999999999947e+00,3.859999999999999876e+00
1.680510999999995647e+00,3.979999999999999982e+00,3.839999999999999858e+00
1.697295999999994365e+00,3.939999999999999947e+00,3.839999999999999858e+00
1.713744999999988750e+00,3.979999999999999982e+00,3.859999999999999876e+00
1.730377000000004273e+00,3.899999999999999911e+00,3.879999999999999893e+00
1.747008999999991374e+00,3.879999999999999893e+00,3.839999999999999858e+00
1.763579999999990378e+00,3.899999999999999911e+00,3.819999999999999840e+00
1.780486999999993714e+00,3.879999999999999893e+00,3.819999999999999840e+00
1.796904999999981101e+00,3.899999999999999911e+00,3.819999999999999840e+00
1.813475999999980104e+00,3.879999999999999893e+00,3.819999999999999840e+00
1.830321999999995342e+00,3.859999999999999876e+00,3.819999999999999840e+00
1.846861999999987347e+00,3.819999999999999840e+00,3.839999999999999858e+00
1.863463999999993348e+00,3.899999999999999911e+00,3.859999999999999876e+00
1.880156999999996970e+00,3.959999999999999964e+00,3.839999999999999858e+00
1.896850000000000591e+00,3.859999999999999876e+00,3.819999999999999840e+00
1.913481999999987693e+00,3.879999999999999893e+00,3.839999999999999858e+00
1.929991999999998598e+00,3.939999999999999947e+00,3.819999999999999840e+00
1.946623999999985699e+00,3.939999999999999947e+00,3.799999999999999822e+00
1.963225999999991700e+00,3.819999999999999840e+00,3.839999999999999858e+00
1.979857999999978801e+00,3.819999999999999840e+00,3.839999999999999858e+00
1.996643000000005941e+00,3.819999999999999840e+00,3.859999999999999876e+00
2.013274999999993042e+00,3.819999999999999840e+00,3.859999999999999876e+00
2.029967999999996664e+00,3.939999999999999947e+00,3.819999999999999840e+00
2.046477999999979147e+00,3.899999999999999911e+00,3.819999999999999840e+00
2.063140000000004193e+00,3.919999999999999929e+00,3.779999999999999805e+00
