time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.675399999999171996e-02,4.639999999999999680e+00,3.979999999999999982e+00
3.341699999998581916e-02,4.379999999999999893e+00,4.040000000000000036e+00
5.004900000000134241e-02,4.179999999999999716e+00,4.099999999999999645e+00
6.668099999998844396e-02,4.099999999999999645e+00,4.139999999999999680e+00
8.334399999998254316e-02,4.059999999999999609e+00,4.139999999999999680e+00
9.991499999998154635e-02,4.019999999999999574e+00,4.139999999999999680e+00
1.165469999999970696e-01,3.959999999999999964e+00,4.099999999999999645e+00
1.331479999999771735e-01,4.019999999999999574e+00,4.059999999999999609e+00
1.497809999999901720e-01,3.919999999999999929e+00,4.160000000000000142e+00
1.665040000000033160e-01,4.000000000000000000e+00,4.160000000000000142e+00
1.831359999999904176e-01,4.000000000000000000e+00,4.059999999999999609e+00
1.997679999999775191e-01,3.859999999999999876e+00,4.059999999999999609e+00
2.163699999999835200e-01,4.000000000000000000e+00,4.160000000000000142e+00
2.329409999999825231e-01,4.000000000000000000e+00,4.099999999999999645e+00
2.496339999999861448e-01,3.979999999999999982e+00,4.160000000000000142e+00
2.662359999999921456e-01,3.979999999999999982e+00,4.139999999999999680e+00
2.829289999999957672e-01,3.959999999999999964e+00,4.059999999999999609e+00
2.994689999999877728e-01,3.979999999999999982e+00,4.019999999999999574e+00
3.161319999999818720e-01,3.979999999999999982e+00,4.080000000000000071e+00
3.327029999999808751e-01,3.959999999999999964e+00,4.099999999999999645e+00
3.495179999999891152e-01,4.019999999999999574e+00,4.099999999999999645e+00
3.660889999999881184e-01,3.819999999999999840e+00,3.919999999999999929e+00
3.827819999999917400e-01,4.019999999999999574e+00,4.000000000000000000e+00
3.993839999999977408e-01,4.019999999999999574e+00,4.000000000000000000e+00
4.159849999999778447e-01,4.059999999999999609e+00,4.000000000000000000e+00
4.325869999999838456e-01,4.080000000000000071e+00,4.019999999999999574e+00
4.492499999999779448e-01,4.099999999999999645e+00,4.019999999999999574e+00
4.658509999999864704e-01,4.099999999999999645e+00,4.040000000000000036e+00
4.825439999999900920e-01,4.099999999999999645e+00,4.040000000000000036e+00
4.992369999999937136e-01,4.080000000000000071e+00,4.019999999999999574e+00
5.158689999999808151e-01,4.059999999999999609e+00,4.059999999999999609e+00
5.325019999999938136e-01,4.059999999999999609e+00,4.059999999999999609e+00
5.491339999999809152e-01,4.059999999999999609e+00,4.059999999999999609e+00
5.657349999999894408e-01,4.080000000000000071e+00,4.019999999999999574e+00
5.826720000000022992e-01,4.080000000000000071e+00,4.059999999999999609e+00
5.990299999999990632e-01,4.080000000000000071e+00,4.019999999999999574e+00
6.156309999999791671e-01,4.080000000000000071e+00,4.099999999999999645e+00
6.322019999999781703e-01,4.099999999999999645e+00,4.080000000000000071e+00
6.488959999999792672e-01,4.000000000000000000e+00,4.000000000000000000e+00
6.656499999999994088e-01,4.019999999999999574e+00,4.019999999999999574e+00
6.822209999999984120e-01,4.099999999999999645e+00,4.120000000000000107e+00
6.989140000000020336e-01,4.120000000000000107e+00,4.040000000000000036e+00
7.155149999999821375e-01,4.099999999999999645e+00,4.040000000000000036e+00
7.321169999999881384e-01,4.139999999999999680e+00,4.080000000000000071e+00
7.487799999999822376e-01,4.139999999999999680e+00,4.019999999999999574e+00
7.653200000000026648e-01,4.059999999999999609e+00,4.040000000000000036e+00
7.820439999999848624e-01,4.099999999999999645e+00,4.139999999999999680e+00
7.986449999999933880e-01,4.179999999999999716e+00,4.160000000000000142e+00
8.153690000000040072e-01,4.200000000000000178e+00,4.059999999999999609e+00
8.319400000000030104e-01,4.219999999999999751e+00,4.179999999999999716e+00
8.486329999999782103e-01,4.179999999999999716e+00,4.179999999999999716e+00
8.652349999999842112e-01,4.219999999999999751e+00,4.200000000000000178e+00
8.818969999999808351e-01,4.219999999999999751e+00,4.200000000000000178e+00
8.984989999999868360e-01,4.200000000000000178e+00,4.120000000000000107e+00
9.151310000000023592e-01,4.139999999999999680e+00,4.200000000000000178e+00
9.317020000000013624e-01,4.160000000000000142e+00,4.179999999999999716e+00
9.483649999999954616e-01,4.200000000000000178e+00,4.200000000000000178e+00
9.649969999999825632e-01,4.179999999999999716e+00,4.200000000000000178e+00
9.816589999999791871e-01,4.240000000000000213e+00,4.200000000000000178e+00
9.983829999999898064e-01,4.219999999999999751e+00,4.240000000000000213e+00
1.015014999999976908e+00,4.240000000000000213e+00,4.200000000000000178e+00
1.031616999999982909e+00,4.240000000000000213e+00,4.200000000000000178e+00
1.048278999999979533e+00,4.280000000000000249e+00,4.099999999999999645e+00
1.064880999999985534e+00,4.320000000000000284e+00,4.200000000000000178e+00
1.081634999999977254e+00,4.280000000000000249e+00,4.219999999999999751e+00
1.098113999999981161e+00,4.240000000000000213e+00,4.299999999999999822e+00
1.114745999999996684e+00,4.259999999999999787e+00,4.179999999999999716e+00
1.131316999999995687e+00,4.280000000000000249e+00,4.160000000000000142e+00
