time,x,y
0.000000000000000000e+00,1.168750000000000067e-01,-4.723611111111103433e-02
1.653999999996358383e-02,1.816749999999999865e+00,-5.248930555555554989e+00
3.320299999995768303e-02,2.134375000000000022e-01,1.402361111111111169e-01
4.983499999997320629e-02,6.446770833333332895e-01,2.781805555555555420e-01
6.649799999996730548e-02,6.451041666666665897e-01,2.763472222222222996e-01
8.306899999996630868e-02,6.390000000000000124e-01,2.556111111111110112e-01
9.982299999995802864e-02,8.520625000000000560e-01,3.092083333333333073e-01
1.164239999999949760e-01,8.377708333333333535e-01,3.125000000000000000e-01
1.330869999999890751e-01,8.579479166666666989e-01,3.106805555555555154e-01
1.497189999999477550e-01,6.489166666666666972e-01,2.437638888888888911e-01
1.663819999999986976e-01,4.960416666666666585e-01,3.161805555555555758e-01
1.829529999999977008e-01,nan,nan
1.995849999999563806e-01,nan,nan
2.161859999999933279e-01,nan,nan
2.328489999999874271e-01,nan,nan
2.496029999999791471e-01,nan,nan
2.662659999999732463e-01,9.756687499999999957e+00,-1.334216666666666740e+01
2.828369999999722495e-01,1.156302083333333286e+00,-4.598055555555555785e-01
2.994379999999523534e-01,1.407781249999999984e+00,3.091249999999999831e-01
3.160399999999867759e-01,3.929479166666666745e-01,4.875000000000007105e-02
3.327329999999619758e-01,3.853437499999999849e-01,4.156944444444432563e-02
3.493339999999989232e-01,1.292354166666666693e+00,-6.670416666666665328e-01
3.660279999999715983e-01,1.372208333333333252e+00,-6.622638888888887632e-01
3.825679999999920256e-01,1.387802083333333325e+00,-6.198055555555554985e-01
3.991999999999507054e-01,2.280166666666666675e+00,-5.667416666666666991e+00
4.159239999999613246e-01,6.736979166666666741e-01,-8.098611111111098104e-02
4.325859999999579486e-01,1.389124999999999943e+00,-3.018472222222223778e-01
4.492179999999734719e-01,1.315520833333333472e+00,-3.216666666666667673e-01
4.659119999999461470e-01,7.149791666666666101e-01,-7.237638888888886513e-01
4.824829999999451502e-01,7.343125000000000346e-01,-6.911388888888887472e-01
4.991149999999606734e-01,6.634687499999999405e-01,-2.747222222222212018e-02
5.156549999999811007e-01,6.730416666666666492e-01,-3.841666666666654351e-02
5.323789999999917200e-01,7.811770833333332442e-01,-7.751388888888888218e-01
5.489499999999907232e-01,7.861562500000000009e-01,-7.528611111111109810e-01
5.657649999999989632e-01,7.881354166666666439e-01,-7.388611111111111907e-01
5.823059999999600223e-01,7.789791666666666670e-01,-6.989722222222221060e-01
5.989679999999566462e-01,7.595416666666666705e-01,-6.605555555555553404e-01
6.155699999999910688e-01,7.519479166666667158e-01,-6.363194444444446596e-01
6.322019999999497486e-01,7.467291666666666661e-01,-6.535694444444444251e-01
6.488639999999463726e-01,7.247708333333332531e-01,-6.503888888888889053e-01
6.655269999999973152e-01,6.900104166666666261e-01,-5.274444444444443825e-01
6.820679999999583742e-01,1.071197916666666528e+00,-3.765277777777777946e-01
6.987299999999549982e-01,7.108020833333333899e-01,-5.266944444444445761e-01
7.154839999999467182e-01,6.649479166666666385e-01,-4.721944444444443612e-01
7.321159999999622414e-01,5.941250000000000142e-01,-8.659722222222221433e-02
