time,x,y
0.000000000000000000e+00,-4.476145833333333157e-01,7.070875000000000021e+00
1.663199999995867984e-02,9.457291666666667318e-02,1.451944444444444482e+00
3.323299999999562715e-02,1.443437499999999929e-01,3.389652777777777626e+00
4.986600000006546907e-02,4.578854166666666559e-01,-5.558847222222222051e+00
6.664999999998144631e-02,5.505520833333333641e+00,-1.075033333333333374e+01
8.331299999997554551e-02,6.505479166666666480e+00,-1.681706944444444574e+01
9.988399999997454870e-02,-1.725416666666666488e-01,-1.583302777777777948e+01
1.165160000000469154e-01,nan,nan
1.331169999999701758e-01,6.706249999999999711e-02,6.130486111111110858e+00
1.497799999999642750e-01,1.866979166666666579e-01,6.305916666666666615e+00
1.664729999999963184e-01,2.422291666666666621e-01,6.311638888888889021e+00
1.830439999999953216e-01,2.599062500000000053e-01,6.597958333333333591e+00
1.996460000000297441e-01,2.650312499999999960e-01,7.198194444444443896e+00
2.163080000000263681e-01,2.184791666666666687e-01,6.916458333333333819e+00
2.330319999999801439e-01,1.606145833333333384e-01,6.757333333333333414e+00
2.496340000000145665e-01,nan,nan
2.662659999999732463e-01,1.204895833333333305e-01,7.201430555555555557e+00
2.828670000000101936e-01,nan,nan
2.994989999999688735e-01,nan,nan
3.162839999999960128e-01,nan,nan
3.327629999999999200e-01,nan,nan
3.493349999999963984e-01,nan,nan
3.659969999999930224e-01,nan,nan
3.825679999999920256e-01,nan,nan
3.993830000000571090e-01,nan,nan
4.160150000000157888e-01,nan,nan
4.326170000000502114e-01,nan,nan
4.492189999999709471e-01,nan,nan
4.658809999999675711e-01,nan,nan
4.824519999999665743e-01,nan,nan
4.990840000000389409e-01,nan,nan
5.159300000000257569e-01,nan,nan
5.323789999999917200e-01,nan,nan
5.491329999999834399e-01,nan,nan
5.657350000000178625e-01,nan,nan
5.823669999999765423e-01,nan,nan
5.989990000000489090e-01,nan,nan
6.156919999999672655e-01,nan,nan
6.322629999999662687e-01,nan,nan
6.488650000000006912e-01,nan,nan
6.654969999999593711e-01,nan,nan
6.820679999999583742e-01,nan,nan
6.987609999999904176e-01,nan,nan
7.154840000000604050e-01,nan,nan
7.321470000000545042e-01,nan,nan
7.487790000000131840e-01,nan,nan
7.653810000000476066e-01,nan,nan
7.819819999999708671e-01,nan,nan
7.986140000000432337e-01,nan,nan
8.152460000000019136e-01,nan,nan
8.318779999999605934e-01,nan,nan
8.485110000000304353e-01,nan,nan
8.651429999999891152e-01,nan,nan
8.818660000000591026e-01,nan,nan
8.984980000000177824e-01,nan,nan
9.153139999999666543e-01,nan,nan
9.317620000000488290e-01,nan,nan
9.483639999999695647e-01,nan,nan
9.650570000000016080e-01,nan,nan
9.816590000000360305e-01,nan,nan
9.982909999999947104e-01,nan,nan
1.014922999999953390e+00,nan,nan
1.031952000000046610e+00,nan,nan
1.048309000000017477e+00,nan,nan
1.064880000000016480e+00,nan,nan
1.081511999999975160e+00,nan,nan
1.098144000000047527e+00,nan,nan
1.114776000000006206e+00,nan,nan
1.131407999999964886e+00,nan,nan
1.147949000000039632e+00,nan,nan
1.164580999999998312e+00,nan,nan
1.181212999999956992e+00,nan,nan
1.197937000000024454e+00,nan,nan
1.214630000000056498e+00,nan,nan
1.231293000000050597e+00,nan,nan
1.247893999999973857e+00,nan,nan
1.264526000000046224e+00,nan,nan
1.281127999999966960e+00,nan,nan
1.297729000000003907e+00,nan,nan
1.314391999999998006e+00,nan,nan
1.331023999999956686e+00,nan,nan
1.347656000000029053e+00,nan,nan
1.364379999999982829e+00,nan,nan
1.380950999999981832e+00,nan,nan
1.397644000000013875e+00,nan,nan
1.414245000000050823e+00,nan,nan
1.430908000000044922e+00,nan,nan
1.447479000000043925e+00,nan,nan
1.464142000000038024e+00,nan,nan
1.480713000000037027e+00,nan,nan
1.497405999999955384e+00,nan,nan
1.514006999999992331e+00,nan,nan
1.530914000000052511e+00,nan,nan
1.547394000000053893e+00,nan,nan
1.564056000000050517e+00,nan,nan
1.580627000000049520e+00,nan,nan
1.597259000000008200e+00,nan,nan
1.613890999999966880e+00,nan,nan
1.630675999999994019e+00,nan,nan
1.647124999999959982e+00,nan,nan
1.663787999999954081e+00,nan,nan
1.680480999999986125e+00,nan,nan
1.697082000000023072e+00,nan,nan
1.713775000000055115e+00,nan,nan
1.730408000000011270e+00,nan,nan
1.747009000000048218e+00,nan,nan
1.763610999999968953e+00,nan,nan
1.780212000000005901e+00,nan,nan
1.796875000000000000e+00,nan,nan
1.813536999999996624e+00,nan,nan
1.830107999999995627e+00,nan,nan
1.846862999999984822e+00,nan,nan
1.863524999999981446e+00,nan,nan
1.880187999999975546e+00,nan,nan
1.896789000000012493e+00,nan,nan
1.913391000000046915e+00,nan,nan
1.929991999999970176e+00,nan,nan
1.946654999999964275e+00,nan,nan
1.963317999999958374e+00,nan,nan
1.979888999999957377e+00,nan,nan
1.996672999999987042e+00,nan,nan
2.013243999999986045e+00,nan,nan
2.029906999999980144e+00,nan,nan
2.046509000000014566e+00,nan,nan
2.063171000000011190e+00,nan,nan
2.079773000000045613e+00,nan,nan
2.096435000000042237e+00,nan,nan
2.113067000000000917e+00,nan,nan
2.129637999999999920e+00,nan,nan
2.146606000000019776e+00,nan,nan
2.163025000000061482e+00,nan,nan
2.179625999999984742e+00,nan,nan
2.196288999999978842e+00,nan,nan
2.212890000000015789e+00,nan,nan
2.229492000000050211e+00,nan,nan
2.246093999999970947e+00,nan,nan
2.262847999999962667e+00,nan,nan
2.279480000000035034e+00,nan,nan
2.296019999999998618e+00,nan,nan
2.312651999999957297e+00,nan,nan
2.329407000000060179e+00,nan,nan
2.346252000000049520e+00,nan,nan
2.362761999999975160e+00,nan,nan
2.379241999999976542e+00,nan,nan
2.395903999999973166e+00,nan,nan
2.412536000000045533e+00,nan,nan
2.429169000000001688e+00,nan,nan
2.445740000000000691e+00,nan,nan
2.462341000000037639e+00,nan,nan
2.478972999999996318e+00,nan,nan
2.495697000000063781e+00,nan,nan
2.512389999999982138e+00,nan,nan
2.529022000000054504e+00,nan,nan
2.545593000000053507e+00,nan,nan
2.562194999999974243e+00,nan,nan
2.578827000000046610e+00,nan,nan
2.595550000000002910e+00,nan,nan
2.612121000000001914e+00,nan,nan
2.628752999999960593e+00,nan,nan
2.645477000000028056e+00,nan,nan
2.662079000000062479e+00,nan,nan
2.678711000000021158e+00,nan,nan
2.695312000000058106e+00,nan,nan
2.712004999999976462e+00,nan,nan
2.728637000000048829e+00,nan,nan
2.745238999999969565e+00,nan,nan
2.761841000000003987e+00,nan,nan
2.778442000000040935e+00,nan,nan
2.795073999999999614e+00,nan,nan
2.811827999999991334e+00,nan,nan
2.828430000000025757e+00,nan,nan
2.845061999999984437e+00,nan,nan
2.861694000000056803e+00,nan,nan
2.878295999999977539e+00,nan,nan
2.894928000000049906e+00,nan,nan
2.911590000000046530e+00,nan,nan
2.928222000000005210e+00,nan,nan
2.944794000000001688e+00,nan,nan
2.961425999999960368e+00,nan,nan
2.978180000000065775e+00,nan,nan
2.994812000000024454e+00,nan,nan
3.011413000000061402e+00,nan,nan
3.028076000000055501e+00,nan,nan
3.044708000000014181e+00,nan,nan
3.061339999999972861e+00,nan,nan
3.077942000000007283e+00,nan,nan
3.094573999999965963e+00,nan,nan
3.111206000000038330e+00,nan,nan
3.127960000000030050e+00,nan,nan
3.144531000000029053e+00,nan,nan
3.161224000000061096e+00,nan,nan
3.177765000000022155e+00,nan,nan
3.194396999999980835e+00,nan,nan
3.211090000000012878e+00,nan,nan
3.227721999999971558e+00,nan,nan
3.244292999999970561e+00,nan,nan
3.260955999999964661e+00,nan,nan
3.277679000000034648e+00,nan,nan
3.294310999999993328e+00,nan,nan
3.310913000000027751e+00,nan,nan
3.327636999999981526e+00,nan,nan
3.344238000000018474e+00,nan,nan
3.360840000000052896e+00,nan,nan
3.377411000000051899e+00,nan,nan
3.394073000000048523e+00,nan,nan
3.410736000000042623e+00,nan,nan
3.427336999999965883e+00,nan,nan
3.444030999999995402e+00,nan,nan
3.460692999999992026e+00,nan,nan
3.477295000000026448e+00,nan,nan
3.493988000000058491e+00,nan,nan
3.510559000000057495e+00,nan,nan
3.527191000000016174e+00,nan,nan
3.543854000000010274e+00,nan,nan
3.560485999999968953e+00,nan,nan
3.577056999999967957e+00,nan,nan
3.593718999999964581e+00,nan,nan
3.610686999999984437e+00,nan,nan
3.627074999999990723e+00,nan,nan
3.643677000000025146e+00,nan,nan
3.660278000000062093e+00,nan,nan
3.676910000000020773e+00,nan,nan
3.693512000000055195e+00,nan,nan
3.710204999999973552e+00,nan,nan
3.726837000000045919e+00,nan,nan
3.743469000000004598e+00,nan,nan
3.760071000000039021e+00,nan,nan
3.776793999999995322e+00,nan,nan
3.793456999999989421e+00,nan,nan
3.810089000000061787e+00,nan,nan
3.826689999999985048e+00,nan,nan
3.843292000000019470e+00,nan,nan
3.859894000000053893e+00,nan,nan
3.876526000000012573e+00,nan,nan
3.893219000000044616e+00,nan,nan
3.909819999999967877e+00,nan,nan
3.926910000000020773e+00,nan,nan
3.943175999999994019e+00,nan,nan
3.959807999999952699e+00,nan,nan
3.976440000000025066e+00,nan,nan
3.993103000000019165e+00,nan,nan
4.009704000000056112e+00,nan,nan
4.026305999999976848e+00,nan,nan
4.042938000000049215e+00,nan,nan
4.059601000000043314e+00,nan,nan
4.076201999999966574e+00,nan,nan
4.092804000000000997e+00,nan,nan
4.109557999999992717e+00,nan,nan
4.126220999999986816e+00,nan,nan
4.142822000000023763e+00,nan,nan
4.159851000000003296e+00,nan,nan
4.176116999999976542e+00,nan,nan
4.192718000000013490e+00,nan,nan
4.209503000000040629e+00,nan,nan
4.225982000000044536e+00,nan,nan
4.242523000000005595e+00,nan,nan
4.259276999999997315e+00,nan,nan
4.275879000000031738e+00,nan,nan
4.292541000000028362e+00,nan,nan
4.309234000000060405e+00,nan,nan
4.325897000000054504e+00,nan,nan
4.342498999999975240e+00,nan,nan
4.359100000000012187e+00,nan,nan
4.375731999999970867e+00,nan,nan
4.392394999999964966e+00,nan,nan
4.408996000000001914e+00,nan,nan
4.425690000000031432e+00,nan,nan
4.442290999999954693e+00,nan,nan
4.458923000000027059e+00,nan,nan
4.475525000000061482e+00,nan,nan
4.492187000000058106e+00,nan,nan
4.508850000000052205e+00,nan,nan
4.525482000000010885e+00,nan,nan
4.542084000000045307e+00,nan,nan
4.558716000000003987e+00,nan,nan
4.575287000000002990e+00,nan,nan
4.592101999999954387e+00,nan,nan
4.608702999999991334e+00,nan,nan
4.625305000000025757e+00,nan,nan
4.641936999999984437e+00,nan,nan
4.658539000000018859e+00,nan,nan
4.675140000000055807e+00,nan,nan
4.691772000000014486e+00,nan,nan
4.708465000000046530e+00,nan,nan
4.725189000000000306e+00,nan,nan
4.741791000000034728e+00,nan,nan
4.758453000000031352e+00,nan,nan
4.775024000000030355e+00,nan,nan
4.791747999999984131e+00,nan,nan
4.808349000000021078e+00,nan,nan
