time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.672299999998472231e-02,4.339999999999999858e+00,4.780000000000000249e+00
3.332499999999072315e-02,4.179999999999999716e+00,4.860000000000000320e+00
4.998699999998734711e-02,4.139999999999999680e+00,4.740000000000000213e+00
6.661900000000287037e-02,4.160000000000000142e+00,4.799999999999999822e+00
8.322099999998044950e-02,4.200000000000000178e+00,4.860000000000000320e+00
9.982299999998645035e-02,4.179999999999999716e+00,4.780000000000000249e+00
1.164550000000019736e-01,4.080000000000000071e+00,4.820000000000000284e+00
1.330869999999890751e-01,4.080000000000000071e+00,4.799999999999999822e+00
1.497190000000045984e-01,4.019999999999999574e+00,4.959999999999999964e+00
1.663509999999917000e-01,4.040000000000000036e+00,5.080000000000000071e+00
1.829520000000002256e-01,4.160000000000000142e+00,5.099999999999999645e+00
1.997069999999894208e-01,4.320000000000000284e+00,5.059999999999999609e+00
2.163390000000049440e-01,4.519999999999999574e+00,5.139999999999999680e+00
2.330010000000015680e-01,4.459999999999999964e+00,5.200000000000000178e+00
2.496029999999791471e-01,4.620000000000000107e+00,5.099999999999999645e+00
2.662650000000041928e-01,4.660000000000000142e+00,5.059999999999999609e+00
2.828360000000031960e-01,4.679999999999999716e+00,5.059999999999999609e+00
2.994379999999807751e-01,4.679999999999999716e+00,5.120000000000000107e+00
3.161010000000032960e-01,4.599999999999999645e+00,5.179999999999999716e+00
3.327940000000069176e-01,4.740000000000000213e+00,5.139999999999999680e+00
3.493650000000059208e-01,4.719999999999999751e+00,5.179999999999999716e+00
3.661489999999787415e-01,4.719999999999999751e+00,5.179999999999999716e+00
3.827210000000036416e-01,4.719999999999999751e+00,5.200000000000000178e+00
3.993529999999907432e-01,4.759999999999999787e+00,5.200000000000000178e+00
4.159539999999992688e-01,4.679999999999999716e+00,5.219999999999999751e+00
4.326169999999933680e-01,4.000000000000000000e+00,5.160000000000000142e+00
4.492180000000018936e-01,4.219999999999999751e+00,5.139999999999999680e+00
4.658809999999959928e-01,4.599999999999999645e+00,5.099999999999999645e+00
4.824519999999949960e-01,4.599999999999999645e+00,5.139999999999999680e+00
4.990839999999820975e-01,4.599999999999999645e+00,5.179999999999999716e+00
5.156859999999880984e-01,4.639999999999999680e+00,5.200000000000000178e+00
5.324699999999893407e-01,4.660000000000000142e+00,5.219999999999999751e+00
5.491329999999834399e-01,4.679999999999999716e+00,5.240000000000000213e+00
5.657649999999989632e-01,4.759999999999999787e+00,5.179999999999999716e+00
5.823359999999979664e-01,4.620000000000000107e+00,5.200000000000000178e+00
5.989679999999850679e-01,3.959999999999999964e+00,5.200000000000000178e+00
6.156000000000005912e-01,4.179999999999999716e+00,5.240000000000000213e+00
6.322319999999876927e-01,4.280000000000000249e+00,5.080000000000000071e+00
6.488640000000032160e-01,4.419999999999999929e+00,5.080000000000000071e+00
6.654959999999903175e-01,4.480000000000000426e+00,5.040000000000000036e+00
6.822200000000009368e-01,4.440000000000000391e+00,5.120000000000000107e+00
6.988519999999880383e-01,4.559999999999999609e+00,4.839999999999999858e+00
7.154539999999940392e-01,4.519999999999999574e+00,4.860000000000000320e+00
7.321159999999906631e-01,4.379999999999999893e+00,4.780000000000000249e+00
7.487179999999966640e-01,4.240000000000000213e+00,4.799999999999999822e+00
7.653799999999932879e-01,4.059999999999999609e+00,4.820000000000000284e+00
7.819509999999922911e-01,3.919999999999999929e+00,4.980000000000000426e+00
7.985840000000052896e-01,4.120000000000000107e+00,4.900000000000000355e+00
8.152159999999923912e-01,4.120000000000000107e+00,4.900000000000000355e+00
8.318779999999890151e-01,4.179999999999999716e+00,4.879999999999999893e+00
8.486019999999996344e-01,4.200000000000000178e+00,4.879999999999999893e+00
8.652639999999962583e-01,4.179999999999999716e+00,5.099999999999999645e+00
8.818359999999927368e-01,4.320000000000000284e+00,4.919999999999999929e+00
8.984679999999798383e-01,4.339999999999999858e+00,5.019999999999999574e+00
9.150999999999953616e-01,4.179999999999999716e+00,4.900000000000000355e+00
9.317319999999824631e-01,4.099999999999999645e+00,4.959999999999999964e+00
9.483639999999979864e-01,4.219999999999999751e+00,4.940000000000000391e+00
9.649650000000065120e-01,4.080000000000000071e+00,5.080000000000000071e+00
9.815969999999936135e-01,4.099999999999999645e+00,5.099999999999999645e+00
9.982300000000066120e-01,3.839999999999999858e+00,5.000000000000000000e+00
1.014983999999998332e+00,4.639999999999999680e+00,5.059999999999999609e+00
1.031585000000006858e+00,4.379999999999999893e+00,5.000000000000000000e+00
1.048248000000000957e+00,4.419999999999999929e+00,4.780000000000000249e+00
1.064848999999981061e+00,4.200000000000000178e+00,4.780000000000000249e+00
1.081450999999987062e+00,4.240000000000000213e+00,4.719999999999999751e+00
1.098083000000002585e+00,4.200000000000000178e+00,4.900000000000000355e+00
1.114684999999980164e+00,4.280000000000000249e+00,4.919999999999999929e+00
1.131377999999983786e+00,4.719999999999999751e+00,4.900000000000000355e+00
1.147978999999992311e+00,4.860000000000000320e+00,4.879999999999999893e+00
1.164732999999984031e+00,4.839999999999999858e+00,4.660000000000000142e+00
1.181334999999990032e+00,4.280000000000000249e+00,4.759999999999999787e+00
