time,x,y
0.000000000000000000e+00,3.328020833333333317e-01,-1.611249999999999627e-01
1.663200000000131240e-02,3.399479166666666829e-01,5.933611111111112280e-01
3.326400000000262480e-02,3.591770833333333135e-01,5.416944444444444784e-01
4.986599999999441479e-02,3.639374999999999694e-01,5.491111111111111054e-01
6.662000000000034561e-02,3.782187499999999925e-01,5.556666666666666421e-01
8.331300000000396722e-02,3.811145833333333122e-01,5.588611111111110308e-01
9.997500000000059117e-02,3.836874999999999591e-01,5.607777777777778194e-01
1.165459999999995944e-01,3.871979166666666416e-01,5.661527777777777271e-01
1.333010000000030004e-01,3.946770833333333450e-01,5.678194444444444322e-01
1.497800000000069076e-01,3.974374999999999991e-01,5.655833333333333268e-01
1.664119999999940092e-01,4.041979166666666567e-01,5.682638888888889017e-01
1.830439999999953216e-01,4.084062499999999707e-01,5.696111111111110681e-01
1.996759999999966340e-01,4.054687499999999889e-01,5.676250000000000462e-01
2.163079999999979464e-01,4.110312499999999591e-01,5.720277777777778017e-01
2.330630000000013524e-01,4.149791666666666767e-01,5.708472222222222836e-01
2.496030000000075688e-01,4.112916666666666665e-01,5.669999999999999485e-01
2.662660000000016680e-01,4.162500000000000089e-01,5.710833333333333872e-01
2.829279999999982920e-01,4.154791666666666772e-01,5.724861111111110290e-01
2.995300000000042928e-01,4.088958333333333472e-01,5.721111111111111258e-01
3.161309999999986076e-01,4.127812499999999885e-01,5.729444444444444784e-01
3.328240000000022292e-01,4.077395833333333219e-01,5.759583333333333499e-01
3.493339999999989232e-01,4.036666666666666736e-01,5.666111111111110654e-01
3.659669999999977108e-01,4.310416666666666563e-01,5.433055555555554861e-01
3.825989999999990232e-01,5.869895833333332869e-01,4.436250000000000471e-01
3.993219999999979564e-01,8.143020833333333153e-01,2.679166666666665808e-01
4.160150000000015780e-01,7.962395833333333339e-01,1.641805555555555518e-01
4.326170000000075788e-01,1.007385416666666700e+00,2.407777777777777573e-01
4.492489999999946804e-01,1.090552083333333311e+00,1.548472222222222472e-01
4.658510000000006812e-01,1.114875000000000060e+00,1.265277777777777946e-01
4.824830000000019936e-01,1.102031250000000018e+00,1.284861111111110787e-01
4.991150000000033060e-01,1.088760416666666675e+00,1.345138888888889328e-01
5.158990000000045484e-01,1.068906250000000169e+00,1.503749999999999254e-01
5.323479999999989332e-01,1.053749999999999964e+00,1.559305555555555722e-01
5.489189999999979364e-01,1.038666666666666627e+00,1.654444444444445050e-01
5.657039999999966540e-01,1.023281249999999920e+00,1.700972222222222330e-01
5.823670000000049640e-01,1.009218750000000053e+00,1.746666666666666368e-01
5.989380000000039672e-01,9.963854166666666901e-01,1.755555555555555758e-01
6.156610000000029004e-01,1.085822916666666860e+00,1.143611111111111356e-01
6.322629999999946904e-01,7.871770833333333606e-01,2.348611111111109651e-02
6.488650000000006912e-01,1.053635416666666602e+00,-1.875694444444444553e-01
6.654659999999950060e-01,1.075968750000000140e+00,1.045138888888889062e-01
6.820680000000010068e-01,1.064500000000000002e+00,1.185138888888889186e-01
6.987299999999976308e-01,1.051854166666666535e+00,1.317361111111111649e-01
7.154840000000035616e-01,1.035791666666666666e+00,1.371250000000000524e-01
7.321160000000048740e-01,9.732187499999999103e-01,-1.086111111111112137e-01
7.487179999999966640e-01,9.990833333333333233e-01,1.547916666666667718e-01
7.653499999999979764e-01,9.825729166666666847e-01,1.609583333333333144e-01
7.819520000000039772e-01,9.696145833333333908e-01,1.658194444444444082e-01
7.985840000000052896e-01,9.508958333333333846e-01,1.684722222222221344e-01
8.152460000000019136e-01,9.344374999999999210e-01,1.722083333333332966e-01
8.319699999999983220e-01,9.249062499999999298e-01,1.815138888888889745e-01
8.484490000000022292e-01,9.095312500000000133e-01,1.839583333333334458e-01
8.651119999999963284e-01,9.001874999999999183e-01,1.879305555555554896e-01
8.818660000000022592e-01,8.897916666666667584e-01,1.929027777777777564e-01
8.984679999999940492e-01,8.822812500000000169e-01,1.966944444444445050e-01
9.150999999999953616e-01,8.766770833333333846e-01,1.978472222222222854e-01
9.318540000000012924e-01,8.666458333333333375e-01,2.021944444444444544e-01
9.483340000000026748e-01,8.620833333333333126e-01,2.032083333333332131e-01
9.649660000000039872e-01,8.541770833333333091e-01,2.061527777777777404e-01
9.815980000000052996e-01,8.464583333333333126e-01,2.067361111111111205e-01
9.981989999999996144e-01,8.424791666666666679e-01,2.069999999999999618e-01
1.014831000000000927e+00,1.014437500000000103e+00,3.840277777777778567e-02
1.031524000000004548e+00,9.883437499999999654e-01,1.738888888888889817e-01
1.048218000000005645e+00,9.653020833333333384e-01,1.926388888888889150e-01
1.064818999999999960e+00,9.511458333333333570e-01,2.160694444444445361e-01
1.081512000000003582e+00,9.356250000000000400e-01,2.480972222222221912e-01
1.098113999999995372e+00,9.403958333333333197e-01,2.460555555555554719e-01
1.114806999999998993e+00,9.343541666666667078e-01,2.635277777777778052e-01
1.131377999999997996e+00,9.499791666666667078e-01,2.403611111111110255e-01
1.147980000000003997e+00,9.598020833333332780e-01,2.292916666666666714e-01
1.164612000000005310e+00,9.581250000000000044e-01,2.357916666666666217e-01
1.181212999999999624e+00,9.669895833333332913e-01,2.234583333333333144e-01
1.197997999999998342e+00,9.661562499999999387e-01,2.276249999999999662e-01
1.214659999999994966e+00,9.807708333333332584e-01,2.051805555555555882e-01
1.231293000000007964e+00,9.896666666666666945e-01,1.950555555555556486e-01
1.247924999999995066e+00,1.011218750000000055e+00,1.647222222222222143e-01
1.264465000000001282e+00,1.015145833333333192e+00,1.595555555555555616e-01
1.281127999999995382e+00,1.034437499999999899e+00,1.336527777777778425e-01
1.297698999999994385e+00,9.691041666666666554e-01,2.321250000000000258e-01
1.314514000000002625e+00,8.803229166666667327e-01,1.735416666666667052e-01
1.330962999999997010e+00,7.842708333333333615e-01,2.955972222222221779e-01
1.347564000000005535e+00,7.791458333333333153e-01,2.984166666666666634e-01
1.364318999999994730e+00,7.774687500000000417e-01,2.972777777777777519e-01
1.380981000000005565e+00,8.128750000000000142e-01,1.810694444444445050e-01
1.397582999999997355e+00,8.119166666666667309e-01,1.840694444444443967e-01
1.414490000000000691e+00,7.834999999999999742e-01,2.496666666666667034e-01
1.430938999999995076e+00,7.735104166666667558e-01,3.175277777777777422e-01
1.447449000000005981e+00,8.399895833333332895e-01,1.071250000000000258e-01
1.464081000000007293e+00,8.177499999999999769e-01,1.597499999999999476e-01
1.480712999999994395e+00,8.039895833333333686e-01,1.943750000000000755e-01
1.497344999999995707e+00,7.953229166666666572e-01,2.153750000000000941e-01
1.514007000000006542e+00,7.790937499999999183e-01,3.951388888888889284e-01
1.530731000000002950e+00,8.229895833333333854e-01,5.349861111111111622e-01
1.547332999999994740e+00,8.620416666666665950e-01,6.844583333333333908e-01
1.563934000000003266e+00,8.720312499999999245e-01,8.475138888888888999e-01
1.580627000000006888e+00,8.749479166666667140e-01,9.457361111111111107e-01
1.597228999999998678e+00,8.731145833333333606e-01,9.717638888888888715e-01
1.613890999999995302e+00,8.655416666666666536e-01,9.777638888888888768e-01
1.630493000000001302e+00,8.677083333333333037e-01,9.808611111111110725e-01
1.647095000000007303e+00,8.629479166666665924e-01,9.836805555555555580e-01
1.663818000000006236e+00,8.660729166666666368e-01,9.868055555555556024e-01
1.680450000000007549e+00,8.657187499999999813e-01,9.888888888888889284e-01
1.697142999999996960e+00,8.730104166666666776e-01,9.930833333333333179e-01
1.713806000000005270e+00,8.736666666666667025e-01,9.931944444444444908e-01
1.730345999999997275e+00,8.760000000000000009e-01,9.943750000000000089e-01
1.746948000000003276e+00,8.772499999999999742e-01,9.924027777777777448e-01
1.763580000000004588e+00,8.783020833333332611e-01,9.921944444444444899e-01
1.780212000000005901e+00,8.856562500000000338e-01,9.942361111111110983e-01
1.796904999999995312e+00,8.833541666666666625e-01,9.929722222222222561e-01
1.813536999999996624e+00,8.893333333333333091e-01,9.955000000000000515e-01
1.830230000000000246e+00,8.840520833333334050e-01,9.937361111111111533e-01
1.846832000000006246e+00,8.895208333333334272e-01,9.998888888888889381e-01
1.863495000000000346e+00,8.856874999999999609e-01,9.960277777777777342e-01
1.880065999999999349e+00,8.887291666666665702e-01,9.930972222222221868e-01
1.896759000000002970e+00,8.824479166666666652e-01,9.819722222222222463e-01
1.913482000000001904e+00,8.984166666666666412e-01,9.106805555555554932e-01
1.929991999999998598e+00,9.455937500000000107e-01,7.906666666666666288e-01
1.946624999999997385e+00,9.367291666666666128e-01,6.827638888888889479e-01
1.963226000000005911e+00,9.072916666666667185e-01,5.580277777777777892e-01
1.979889000000000010e+00,8.886249999999999982e-01,4.605000000000000204e-01
1.996489999999994325e+00,8.880104166666666909e-01,4.063472222222221930e-01
2.013244000000000256e+00,8.950729166666666625e-01,3.926250000000000018e-01
2.029876000000001568e+00,8.823854166666666998e-01,4.119722222222221841e-01
2.046447999999998046e+00,8.798437499999999245e-01,4.169027777777778443e-01
2.063141000000001668e+00,8.786979166666666341e-01,4.206527777777777644e-01
2.079864000000000601e+00,8.780208333333333615e-01,4.232638888888888840e-01
2.096344000000001984e+00,8.773854166666665844e-01,4.245833333333333126e-01
2.113037000000005605e+00,8.750416666666666066e-01,4.264166666666666661e-01
2.129608000000004608e+00,8.735104166666667336e-01,4.281805555555555642e-01
2.146240000000005921e+00,8.715520833333333384e-01,4.319027777777778576e-01
