time,right pupil diameter,left pupil diameter
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.669300000000362161e-02,2.959999999999999964e+00,0.000000000000000000e+00
3.332499999999072315e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.992699999999672400e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.655900000001224726e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.315999999999235115e-02,1.800000000000000044e+00,0.000000000000000000e+00
9.979200000000787441e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.164239999999949760e-01,3.439999999999999947e+00,4.059999999999999609e+00
1.330570000000079744e-01,4.059999999999999609e+00,4.219999999999999751e+00
1.497500000000115961e-01,4.019999999999999574e+00,3.979999999999999982e+00
1.663509999999917000e-01,3.859999999999999876e+00,3.959999999999999964e+00
1.831050000000118416e-01,3.779999999999999805e+00,3.979999999999999982e+00
1.996760000000108448e-01,3.799999999999999822e+00,3.919999999999999929e+00
2.162779999999884240e-01,3.600000000000000089e+00,3.600000000000000089e+00
2.329100000000039472e-01,3.580000000000000071e+00,3.600000000000000089e+00
2.495729999999980464e-01,3.580000000000000071e+00,3.700000000000000178e+00
2.662050000000135697e-01,3.560000000000000053e+00,3.680000000000000160e+00
2.828059999999936736e-01,3.459999999999999964e+00,3.600000000000000089e+00
2.994079999999996744e-01,3.560000000000000053e+00,3.580000000000000071e+00
3.160399999999867759e-01,3.439999999999999947e+00,3.580000000000000071e+00
3.326720000000022992e-01,3.439999999999999947e+00,3.580000000000000071e+00
3.494259999999940192e-01,3.439999999999999947e+00,3.560000000000000053e+00
3.660580000000095424e-01,3.500000000000000000e+00,3.500000000000000000e+00
3.827510000000131640e-01,3.520000000000000018e+00,3.479999999999999982e+00
3.993220000000121672e-01,3.459999999999999964e+00,3.580000000000000071e+00
4.159539999999992688e-01,3.479999999999999982e+00,3.479999999999999982e+00
4.325560000000052696e-01,3.479999999999999982e+00,3.500000000000000000e+00
4.492189999999993688e-01,3.439999999999999947e+00,3.459999999999999964e+00
4.660340000000076088e-01,3.459999999999999964e+00,3.439999999999999947e+00
4.824220000000138953e-01,3.540000000000000036e+00,3.419999999999999929e+00
4.992369999999937136e-01,3.459999999999999964e+00,3.419999999999999929e+00
5.158389999999997144e-01,3.399999999999999911e+00,3.419999999999999929e+00
5.324400000000082400e-01,3.120000000000000107e+00,3.540000000000000036e+00
5.491030000000023392e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.658259999999870615e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.823670000000049640e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.989380000000039672e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.155699999999910688e-01,0.000000000000000000e+00,3.700000000000000178e+00
6.322020000000065920e-01,3.479999999999999982e+00,3.419999999999999929e+00
6.488339999999936936e-01,3.500000000000000000e+00,3.620000000000000107e+00
6.655880000000138352e-01,3.479999999999999982e+00,3.560000000000000053e+00
6.822510000000079344e-01,3.399999999999999911e+00,3.500000000000000000e+00
6.988519999999880383e-01,3.379999999999999893e+00,3.439999999999999947e+00
7.154539999999940392e-01,3.399999999999999911e+00,3.419999999999999929e+00
7.320860000000095624e-01,3.379999999999999893e+00,3.399999999999999911e+00
7.487179999999966640e-01,3.379999999999999893e+00,3.399999999999999911e+00
7.653500000000121872e-01,3.379999999999999893e+00,3.399999999999999911e+00
7.819819999999992888e-01,3.319999999999999840e+00,3.279999999999999805e+00
7.985529999999982920e-01,3.259999999999999787e+00,3.359999999999999876e+00
8.151850000000138152e-01,3.240000000000000213e+00,3.279999999999999805e+00
8.319400000000030104e-01,3.339999999999999858e+00,3.220000000000000195e+00
8.486019999999996344e-01,3.379999999999999893e+00,3.299999999999999822e+00
8.652040000000056352e-01,3.540000000000000036e+00,3.359999999999999876e+00
8.819269999999903575e-01,3.600000000000000089e+00,3.419999999999999929e+00
8.984370000000012624e-01,3.620000000000000107e+00,3.419999999999999929e+00
9.150689999999883639e-01,3.640000000000000124e+00,3.419999999999999929e+00
9.317020000000013624e-01,3.640000000000000124e+00,3.459999999999999964e+00
9.483339999999884640e-01,3.600000000000000089e+00,3.459999999999999964e+00
9.649960000000135096e-01,3.620000000000000107e+00,3.439999999999999947e+00
9.818420000000003256e-01,3.620000000000000107e+00,3.479999999999999982e+00
9.983210000000042328e-01,3.580000000000000071e+00,3.479999999999999982e+00
1.014952999999991334e+00,3.540000000000000036e+00,3.500000000000000000e+00
1.031586000000004333e+00,3.540000000000000036e+00,3.459999999999999964e+00
1.048217999999991434e+00,3.500000000000000000e+00,3.580000000000000071e+00
1.064818999999999960e+00,3.479999999999999982e+00,3.560000000000000053e+00
1.081450999999987062e+00,3.640000000000000124e+00,3.479999999999999982e+00
1.098052999999993062e+00,3.680000000000000160e+00,3.500000000000000000e+00
1.114685000000008586e+00,3.660000000000000142e+00,3.520000000000000018e+00
1.131348000000002685e+00,3.580000000000000071e+00,3.479999999999999982e+00
1.148070999999987407e+00,3.580000000000000071e+00,3.500000000000000000e+00
1.164763999999991029e+00,3.620000000000000107e+00,3.479999999999999982e+00
1.181488000000001648e+00,3.620000000000000107e+00,3.500000000000000000e+00
